,id,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews,superhost,borough,neighbourhood,room_type
22997,10766309,99,3,40.74358,-73.9976,2,134,36,1,Manhattan,Chelsea,Private room
23009,13186741,99,3,40.74033,-73.999,2,48,27,1,Manhattan,Chelsea,Private room
23014,15141938,99,3,40.7445,-73.994,2,180,252,1,Manhattan,Chelsea,Private room
23017,16405036,99,3,40.74314,-73.9993,2,75,138,1,Manhattan,Chelsea,Private room
23037,19455149,99,3,40.75142,-74.0019,2,49,54,1,Manhattan,Chelsea,Private room
23046,21181643,99,3,40.74942,-73.9979,2,88,108,1,Manhattan,Chelsea,Private room
23064,25340844,99,3,40.74275,-73.999,2,92,36,1,Manhattan,Chelsea,Private room
23067,27467399,99,3,40.746,-73.9963,2,195,27,1,Manhattan,Chelsea,Private room
23072,28881114,99,3,40.74791,-73.9996,2,110,5,1,Manhattan,Chelsea,Private room
23073,28964397,99,3,40.74202,-73.9977,2,116,15,1,Manhattan,Chelsea,Private room
23109,37567461,99,3,40.75416,-73.9996,2,155,12,1,Manhattan,Chelsea,Private room
23110,37568348,99,3,40.7543,-73.9998,2,130,19,1,Manhattan,Chelsea,Private room
23123,40982776,99,3,40.74463,-74.0012,2,61,14,1,Manhattan,Chelsea,Private room
23124,41086006,99,3,40.74591,-73.9906,2,65,25,1,Manhattan,Chelsea,Private room
23125,41377652,99,3,40.74782,-73.9895,2,59,18,1,Manhattan,Chelsea,Private room
23126,42097533,99,3,40.74707,-73.99,2,59,22,1,Manhattan,Chelsea,Private room
23178,45707463,99,3,40.74583,-73.9907,2,49,1,1,Manhattan,Chelsea,Private room
23189,386744,126,3,40.7685,-73.9603,2,85,99,1,Manhattan,Upper East Side,Private room
23191,518566,126,3,40.77108,-73.9597,2,83,15,1,Manhattan,Upper East Side,Private room
23204,1645772,126,3,40.77118,-73.9527,2,106,134,1,Manhattan,Upper East Side,Private room
23205,1877255,126,3,40.77792,-73.9534,2,89,150,1,Manhattan,Upper East Side,Private room
23208,2141975,126,3,40.77459,-73.9515,2,85,53,1,Manhattan,Upper East Side,Private room
23211,3262930,126,3,40.76572,-73.9554,2,140,136,1,Manhattan,Upper East Side,Private room
23212,3437101,126,3,40.77343,-73.9598,2,129,43,1,Manhattan,Upper East Side,Private room
23213,3463385,126,3,40.76717,-73.9553,2,95,253,1,Manhattan,Upper East Side,Private room
23216,4157451,126,3,40.76805,-73.9542,2,74,105,1,Manhattan,Upper East Side,Private room
23242,7860155,126,3,40.76312,-73.9662,2,75,174,1,Manhattan,Upper East Side,Private room
23244,8458966,126,3,40.76301,-73.9673,2,135,65,1,Manhattan,Upper East Side,Private room
23250,9366256,126,3,40.77027,-73.9488,2,65,19,1,Manhattan,Upper East Side,Private room
23277,13246804,126,3,40.76191,-73.9665,2,90,329,1,Manhattan,Upper East Side,Private room
23280,13494532,126,3,40.76912,-73.9519,2,95,78,1,Manhattan,Upper East Side,Private room
23294,16331974,126,3,40.76406,-73.9595,2,48,10,1,Manhattan,Upper East Side,Private room
23305,18191965,126,3,40.76942,-73.9542,2,110,14,1,Manhattan,Upper East Side,Private room
23308,18821462,126,3,40.7631,-73.9604,2,50,12,1,Manhattan,Upper East Side,Private room
23311,18944834,126,3,40.76316,-73.9616,2,107,57,1,Manhattan,Upper East Side,Private room
23314,19313483,126,3,40.76787,-73.9693,2,145,79,1,Manhattan,Upper East Side,Private room
23336,23536265,126,3,40.78164,-73.9473,2,89,10,1,Manhattan,Upper East Side,Private room
23344,28409473,126,3,40.77133,-73.9547,2,151,57,1,Manhattan,Upper East Side,Private room
23346,28912358,126,3,40.76043,-73.9612,2,69,22,1,Manhattan,Upper East Side,Private room
23348,29155787,126,3,40.77359,-73.9458,2,69,22,1,Manhattan,Upper East Side,Private room
23350,29367388,126,3,40.76514,-73.9597,2,98,12,1,Manhattan,Upper East Side,Private room
23355,30444886,126,3,40.77496,-73.9594,2,67,53,1,Manhattan,Upper East Side,Private room
23358,30695780,126,3,40.7763,-73.9514,2,118,18,1,Manhattan,Upper East Side,Private room
23359,30748041,126,3,40.77047,-73.9566,2,79,44,1,Manhattan,Upper East Side,Private room
23360,30776023,126,3,40.78252,-73.945,2,56,41,1,Manhattan,Upper East Side,Private room
23366,32501003,126,3,40.76964,-73.9538,2,84,44,1,Manhattan,Upper East Side,Private room
23376,33259063,126,3,40.77498,-73.9471,2,135,22,1,Manhattan,Upper East Side,Private room
23377,34038559,126,3,40.78194,-73.9496,2,92,8,1,Manhattan,Upper East Side,Private room
23378,34124075,126,3,40.77332,-73.9562,2,125,10,1,Manhattan,Upper East Side,Private room
23387,36425863,126,3,40.78137,-73.9532,2,132,37,1,Manhattan,Upper East Side,Private room
23390,37282283,126,3,40.78305,-73.9466,2,105,4,1,Manhattan,Upper East Side,Private room
23397,39437025,126,3,40.78101,-73.9521,2,65,10,1,Manhattan,Upper East Side,Private room
23398,39611984,126,3,40.77203,-73.9484,2,95,10,1,Manhattan,Upper East Side,Private room
23404,40344826,126,3,40.78388,-73.9471,2,50,8,1,Manhattan,Upper East Side,Private room
23407,40799715,126,3,40.76918,-73.9567,2,95,5,1,Manhattan,Upper East Side,Private room
23409,40926567,126,3,40.78328,-73.9456,2,49,3,1,Manhattan,Upper East Side,Private room
23412,42101292,126,3,40.77187,-73.9536,2,76,14,1,Manhattan,Upper East Side,Private room
23420,42763301,126,3,40.77116,-73.9564,2,38,24,1,Manhattan,Upper East Side,Private room
23428,43713731,126,3,40.78018,-73.952,2,89,13,1,Manhattan,Upper East Side,Private room
23430,43947562,126,3,40.76829,-73.9552,2,105,1,1,Manhattan,Upper East Side,Private room
23465,17693,128,3,40.8306,-73.9404,2,65,60,1,Manhattan,Washington Heights,Private room
23466,100002,128,3,40.85295,-73.9336,2,49,151,1,Manhattan,Washington Heights,Private room
23469,387666,128,3,40.83434,-73.9403,2,99,9,1,Manhattan,Washington Heights,Private room
23472,785508,128,3,40.84448,-73.9398,2,85,224,1,Manhattan,Washington Heights,Private room
23477,921441,128,3,40.84408,-73.9368,2,45,148,1,Manhattan,Washington Heights,Private room
23479,1089619,128,3,40.83535,-73.9433,2,55,40,1,Manhattan,Washington Heights,Private room
23480,1123737,128,3,40.83479,-73.9435,2,50,28,1,Manhattan,Washington Heights,Private room
23486,2430828,128,3,40.83358,-73.9446,2,75,33,1,Manhattan,Washington Heights,Private room
23488,2806791,128,3,40.83333,-73.9418,2,50,233,1,Manhattan,Washington Heights,Private room
23489,2821294,128,3,40.83418,-73.9427,2,38,21,1,Manhattan,Washington Heights,Private room
23491,2870840,128,3,40.85084,-73.9413,2,49,77,1,Manhattan,Washington Heights,Private room
23493,2997377,128,3,40.83383,-73.9447,2,50,15,1,Manhattan,Washington Heights,Private room
23495,3058087,128,3,40.83568,-73.9446,2,42,4,1,Manhattan,Washington Heights,Private room
23500,3605896,128,3,40.84464,-73.9355,2,49,32,1,Manhattan,Washington Heights,Private room
23501,3678990,128,3,40.84581,-73.9421,2,62,308,1,Manhattan,Washington Heights,Private room
23502,3857863,128,3,40.83602,-73.9429,2,93,124,1,Manhattan,Washington Heights,Private room
23506,4546034,128,3,40.84769,-73.9351,2,42,54,1,Manhattan,Washington Heights,Private room
23508,4759361,128,3,40.83779,-73.9433,2,55,284,1,Manhattan,Washington Heights,Private room
23510,4823105,128,3,40.84359,-73.9413,2,42,28,1,Manhattan,Washington Heights,Private room
23511,5058359,128,3,40.85041,-73.9393,2,49,9,1,Manhattan,Washington Heights,Private room
23515,5557097,128,3,40.84898,-73.9364,2,52,135,1,Manhattan,Washington Heights,Private room
23517,6018589,128,3,40.8371,-73.9411,2,65,41,1,Manhattan,Washington Heights,Private room
23519,6185599,128,3,40.8378,-73.9428,2,65,47,1,Manhattan,Washington Heights,Private room
23531,7086310,128,3,40.83621,-73.9465,2,75,127,1,Manhattan,Washington Heights,Private room
23535,7205064,128,3,40.84881,-73.9394,2,30,8,1,Manhattan,Washington Heights,Private room
23543,7675917,128,3,40.8403,-73.9383,2,60,6,1,Manhattan,Washington Heights,Private room
23547,7920170,128,3,40.85597,-73.9333,2,1000,116,1,Manhattan,Washington Heights,Private room
23550,8219648,128,3,40.84111,-73.937,2,60,173,1,Manhattan,Washington Heights,Private room
23555,8693545,128,3,40.84874,-73.942,2,84,150,1,Manhattan,Washington Heights,Private room
23577,11083362,128,3,40.84411,-73.9378,2,53,111,1,Manhattan,Washington Heights,Private room
23585,12286191,128,3,40.83294,-73.9417,2,60,19,1,Manhattan,Washington Heights,Private room
23587,12794791,128,3,40.84021,-73.9419,2,52,89,1,Manhattan,Washington Heights,Private room
23588,12805496,128,3,40.83342,-73.9461,2,45,31,1,Manhattan,Washington Heights,Private room
23589,12806177,128,3,40.83344,-73.9444,2,50,72,1,Manhattan,Washington Heights,Private room
23591,13004741,128,3,40.8446,-73.9351,2,49,20,1,Manhattan,Washington Heights,Private room
23600,13700298,128,3,40.83595,-73.9427,2,42,123,1,Manhattan,Washington Heights,Private room
23613,16603017,128,3,40.85665,-73.93,2,89,106,1,Manhattan,Washington Heights,Private room
23614,16766855,128,3,40.85046,-73.9344,2,60,58,1,Manhattan,Washington Heights,Private room
23618,17342599,128,3,40.84118,-73.9365,2,55,49,1,Manhattan,Washington Heights,Private room
23619,17346379,128,3,40.8411,-73.9367,2,70,68,1,Manhattan,Washington Heights,Private room
23621,17495819,128,3,40.85514,-73.9321,2,60,86,1,Manhattan,Washington Heights,Private room
23627,18091187,128,3,40.85585,-73.9295,2,50,129,1,Manhattan,Washington Heights,Private room
23630,18583467,128,3,40.83632,-73.9405,2,62,134,1,Manhattan,Washington Heights,Private room
23632,18847331,128,3,40.84988,-73.9382,2,49,20,1,Manhattan,Washington Heights,Private room
23633,18934728,128,3,40.83791,-73.9423,2,64,41,1,Manhattan,Washington Heights,Private room
23641,19348588,128,3,40.83474,-73.9442,2,65,131,1,Manhattan,Washington Heights,Private room
23654,20708503,128,3,40.85128,-73.9417,2,20,37,1,Manhattan,Washington Heights,Private room
23661,21547318,128,3,40.84849,-73.9418,2,74,29,1,Manhattan,Washington Heights,Private room
23668,22065495,128,3,40.84504,-73.9413,2,57,22,1,Manhattan,Washington Heights,Private room
23682,23351120,128,3,40.85287,-73.9311,2,39,4,1,Manhattan,Washington Heights,Private room
23690,24246704,128,3,40.84135,-73.9401,2,65,3,1,Manhattan,Washington Heights,Private room
23694,24649878,128,3,40.84178,-73.9412,2,50,2,1,Manhattan,Washington Heights,Private room
23696,25051166,128,3,40.84135,-73.9401,2,50,3,1,Manhattan,Washington Heights,Private room
23698,25319356,128,3,40.83412,-73.9421,2,40,17,1,Manhattan,Washington Heights,Private room
23699,25457583,128,3,40.83267,-73.9422,2,70,1,1,Manhattan,Washington Heights,Private room
23703,25942651,128,3,40.84135,-73.9401,2,65,3,1,Manhattan,Washington Heights,Private room
23712,27204768,128,3,40.8491,-73.9348,2,75,33,1,Manhattan,Washington Heights,Private room
23714,27569888,128,3,40.85328,-73.937,2,106,42,1,Manhattan,Washington Heights,Private room
23715,27631066,128,3,40.83809,-73.9441,2,60,8,1,Manhattan,Washington Heights,Private room
23729,30707567,128,3,40.8329,-73.9442,2,55,5,1,Manhattan,Washington Heights,Private room
23732,31511086,128,3,40.84444,-73.9409,2,55,42,1,Manhattan,Washington Heights,Private room
23733,31542976,128,3,40.84592,-73.9366,2,68,17,1,Manhattan,Washington Heights,Private room
23736,32036822,128,3,40.8461,-73.9396,2,64,72,1,Manhattan,Washington Heights,Private room
23737,32171100,128,3,40.8361,-73.943,2,70,55,1,Manhattan,Washington Heights,Private room
23738,32428327,128,3,40.83565,-73.9383,2,55,5,1,Manhattan,Washington Heights,Private room
23741,32847146,128,3,40.84812,-73.9377,2,30,35,1,Manhattan,Washington Heights,Private room
23744,33490271,128,3,40.85588,-73.9327,2,110,15,1,Manhattan,Washington Heights,Private room
23745,33556100,128,3,40.84432,-73.9415,2,80,23,1,Manhattan,Washington Heights,Private room
23747,33716043,128,3,40.84797,-73.9353,2,66,52,1,Manhattan,Washington Heights,Private room
23749,33881088,128,3,40.83348,-73.9444,2,45,17,1,Manhattan,Washington Heights,Private room
23750,33944826,128,3,40.83435,-73.9412,2,50,23,1,Manhattan,Washington Heights,Private room
23754,34358866,128,3,40.83415,-73.9426,2,65,24,1,Manhattan,Washington Heights,Private room
23761,34943129,128,3,40.85774,-73.9327,2,52,27,1,Manhattan,Washington Heights,Private room
23764,35608098,128,3,40.84717,-73.9332,2,75,29,1,Manhattan,Washington Heights,Private room
23765,35765145,128,3,40.86,-73.926,2,49,23,1,Manhattan,Washington Heights,Private room
23766,35796073,128,3,40.83867,-73.9375,2,60,28,1,Manhattan,Washington Heights,Private room
23770,36113257,128,3,40.85165,-73.9364,2,55,23,1,Manhattan,Washington Heights,Private room
23784,38048018,128,3,40.85165,-73.9341,2,102,22,1,Manhattan,Washington Heights,Private room
23785,38166568,128,3,40.84755,-73.9418,2,80,22,1,Manhattan,Washington Heights,Private room
23787,38226409,128,3,40.83583,-73.941,2,125,23,1,Manhattan,Washington Heights,Private room
23788,38266163,128,3,40.83418,-73.9457,2,120,23,1,Manhattan,Washington Heights,Private room
23791,38696509,128,3,40.84337,-73.9411,2,60,42,1,Manhattan,Washington Heights,Private room
23796,38992350,128,3,40.83541,-73.9469,2,130,17,1,Manhattan,Washington Heights,Private room
23801,39701110,128,3,40.83546,-73.9471,2,89,11,1,Manhattan,Washington Heights,Private room
23805,39868919,128,3,40.85311,-73.9288,2,55,7,1,Manhattan,Washington Heights,Private room
23806,39885001,128,3,40.85084,-73.9418,2,55,9,1,Manhattan,Washington Heights,Private room
23815,41006656,128,3,40.8491,-73.9322,2,85,10,1,Manhattan,Washington Heights,Private room
23822,41861321,128,3,40.83871,-73.9423,2,65,0,1,Manhattan,Washington Heights,Private room
23823,41933554,128,3,40.83538,-73.9457,2,49,5,1,Manhattan,Washington Heights,Private room
23829,42794256,128,3,40.83376,-73.9406,2,60,10,1,Manhattan,Washington Heights,Private room
23830,42816863,128,3,40.83616,-73.9468,2,89,1,1,Manhattan,Washington Heights,Private room
23833,43163750,128,3,40.84723,-73.9356,2,50,1,1,Manhattan,Washington Heights,Private room
23854,46221306,128,3,40.83991,-73.9366,2,42,0,1,Manhattan,Washington Heights,Private room
23855,46222071,128,3,40.84146,-73.9386,2,39,0,1,Manhattan,Washington Heights,Private room
23865,235651,129,3,40.74,-74.0038,2,110,86,1,Manhattan,West Village,Private room
23868,467866,129,3,40.73123,-74.0059,2,100,216,1,Manhattan,West Village,Private room
23873,1164101,129,3,40.73804,-74.0042,2,92,14,1,Manhattan,West Village,Private room
23879,4455094,129,3,40.72928,-74.0081,2,80,211,1,Manhattan,West Village,Private room
23884,6596747,129,3,40.73086,-74.0051,2,125,135,1,Manhattan,West Village,Private room
23906,18895016,129,3,40.73341,-74.0028,2,89,203,1,Manhattan,West Village,Private room
23920,35064797,129,3,40.7347,-74.0017,2,60,21,1,Manhattan,West Village,Private room
23939,43842014,129,3,40.7306,-74.0027,2,91,1,1,Manhattan,West Village,Private room
23957,783341,113,3,40.71502,-73.9819,2,67,54,1,Manhattan,Lower East Side,Private room
23959,1128681,113,3,40.71446,-73.9883,2,112,31,1,Manhattan,Lower East Side,Private room
23962,1704560,113,3,40.7189,-73.9918,2,115,216,1,Manhattan,Lower East Side,Private room
23980,4407787,113,3,40.71287,-73.9869,2,109,97,1,Manhattan,Lower East Side,Private room
23981,5881122,113,3,40.71735,-73.9821,2,114,73,1,Manhattan,Lower East Side,Private room
24002,8190190,113,3,40.72094,-73.9854,2,119,135,1,Manhattan,Lower East Side,Private room
24006,8440352,113,3,40.71323,-73.9878,2,42,230,1,Manhattan,Lower East Side,Private room
24007,8720923,113,3,40.7208,-73.9841,2,95,65,1,Manhattan,Lower East Side,Private room
24010,9472828,113,3,40.71924,-73.9883,2,55,51,1,Manhattan,Lower East Side,Private room
24019,9806634,113,3,40.72146,-73.9849,2,59,39,1,Manhattan,Lower East Side,Private room
24043,12078540,113,3,40.7192,-73.9896,2,40,4,1,Manhattan,Lower East Side,Private room
24045,12265378,113,3,40.71909,-73.9847,2,114,73,1,Manhattan,Lower East Side,Private room
24052,13422992,113,3,40.72103,-73.9892,2,175,39,1,Manhattan,Lower East Side,Private room
24061,15406357,113,3,40.71794,-73.9919,2,85,167,1,Manhattan,Lower East Side,Private room
24068,16325781,113,3,40.71918,-73.9848,2,105,22,1,Manhattan,Lower East Side,Private room
24087,19691179,113,3,40.7211,-73.9861,2,95,68,1,Manhattan,Lower East Side,Private room
24098,21920061,113,3,40.72171,-73.9922,2,85,4,1,Manhattan,Lower East Side,Private room
24108,23631288,113,3,40.72003,-73.9814,2,66,58,1,Manhattan,Lower East Side,Private room
24120,28989914,113,3,40.72147,-73.9841,2,130,38,1,Manhattan,Lower East Side,Private room
24123,29630907,113,3,40.71478,-73.9877,2,139,54,1,Manhattan,Lower East Side,Private room
24124,29686576,113,3,40.7196,-73.9893,2,103,69,1,Manhattan,Lower East Side,Private room
24128,30231632,113,3,40.71173,-73.9903,2,75,24,1,Manhattan,Lower East Side,Private room
24129,30443961,113,3,40.71253,-73.9895,2,99,30,1,Manhattan,Lower East Side,Private room
24131,30686973,113,3,40.71772,-73.9838,2,150,30,1,Manhattan,Lower East Side,Private room
24133,31339548,113,3,40.72095,-73.9852,2,81,12,1,Manhattan,Lower East Side,Private room
24135,31593613,113,3,40.71842,-73.9841,2,250,0,1,Manhattan,Lower East Side,Private room
24139,33533601,113,3,40.71508,-73.989,2,89,66,1,Manhattan,Lower East Side,Private room
24162,39086622,113,3,40.72076,-73.9859,2,136,13,1,Manhattan,Lower East Side,Private room
24163,39139580,113,3,40.7184,-73.9823,2,67,56,1,Manhattan,Lower East Side,Private room
24164,39196950,113,3,40.71422,-73.9885,2,99,14,1,Manhattan,Lower East Side,Private room
24165,39199781,113,3,40.71352,-73.9884,2,99,13,1,Manhattan,Lower East Side,Private room
24192,44666354,113,3,40.71318,-73.9916,2,75,0,1,Manhattan,Lower East Side,Private room
24193,44748567,113,3,40.71376,-73.9891,2,50,0,1,Manhattan,Lower East Side,Private room
24236,31852788,124,3,40.72181,-74.0064,2,149,28,1,Manhattan,Tribeca,Private room
24251,39314950,124,3,40.7228,-74.0067,2,179,1,1,Manhattan,Tribeca,Private room
24260,471712,116,3,40.80661,-73.9576,2,86,74,1,Manhattan,Morningside Heights,Private room
24263,3767267,116,3,40.81065,-73.9631,2,112,64,1,Manhattan,Morningside Heights,Private room
24265,5789606,116,3,40.80593,-73.9583,2,80,235,1,Manhattan,Morningside Heights,Private room
24287,9435503,116,3,40.80294,-73.9601,2,90,85,1,Manhattan,Morningside Heights,Private room
24288,9575930,116,3,40.80774,-73.957,2,90,23,1,Manhattan,Morningside Heights,Private room
24301,10850008,116,3,40.80732,-73.9648,2,132,50,1,Manhattan,Morningside Heights,Private room
24319,14774206,116,3,40.8022,-73.9608,2,75,121,1,Manhattan,Morningside Heights,Private room
24320,14824230,116,3,40.80509,-73.9584,2,75,64,1,Manhattan,Morningside Heights,Private room
24330,18005542,116,3,40.81154,-73.9597,2,49,76,1,Manhattan,Morningside Heights,Private room
24336,19330704,116,3,40.81187,-73.9585,2,80,51,1,Manhattan,Morningside Heights,Private room
24364,35157163,116,3,40.81506,-73.9588,2,41,5,1,Manhattan,Morningside Heights,Private room
24367,39627045,116,3,40.80615,-73.9643,2,48,39,1,Manhattan,Morningside Heights,Private room
24368,39950446,116,3,40.81081,-73.9591,2,36,32,1,Manhattan,Morningside Heights,Private room
24369,39951152,116,3,40.81231,-73.9572,2,36,40,1,Manhattan,Morningside Heights,Private room
24399,21215073,105,3,40.74262,-73.9917,2,149,24,1,Manhattan,Flatiron District,Private room
24412,7093920,120,3,40.76193,-73.9493,2,92,211,1,Manhattan,Roosevelt Island,Private room
24417,10732197,120,3,40.76273,-73.9491,2,64,90,1,Manhattan,Roosevelt Island,Private room
24421,18718195,120,3,40.76268,-73.9499,2,100,61,1,Manhattan,Roosevelt Island,Private room
24425,21223569,120,3,40.76262,-73.9478,2,88,51,1,Manhattan,Roosevelt Island,Private room
24430,30252034,120,3,40.76115,-73.9505,2,75,120,1,Manhattan,Roosevelt Island,Private room
24433,34643618,120,3,40.76276,-73.95,2,94,7,1,Manhattan,Roosevelt Island,Private room
24435,36593724,120,3,40.76187,-73.9492,2,86,32,1,Manhattan,Roosevelt Island,Private room
24436,37055580,120,3,40.76206,-73.9485,2,85,34,1,Manhattan,Roosevelt Island,Private room
24440,40509532,120,3,40.76558,-73.947,2,100,1,1,Manhattan,Roosevelt Island,Private room
24442,40699359,120,3,40.76508,-73.9466,2,100,0,1,Manhattan,Roosevelt Island,Private room
24445,46468503,120,3,40.76,-73.9514,2,80,0,1,Manhattan,Roosevelt Island,Private room
24454,2793630,100,3,40.71418,-73.993,2,120,14,1,Manhattan,Chinatown,Private room
24455,4900034,100,3,40.71579,-73.9925,2,180,10,1,Manhattan,Chinatown,Private room
24457,5040653,100,3,40.71723,-73.9916,2,95,41,1,Manhattan,Chinatown,Private room
24458,5525510,100,3,40.71705,-73.9967,2,75,75,1,Manhattan,Chinatown,Private room
24464,8069858,100,3,40.71743,-73.9937,2,39,82,1,Manhattan,Chinatown,Private room
24466,8511404,100,3,40.71342,-73.9905,2,96,76,1,Manhattan,Chinatown,Private room
24468,8764617,100,3,40.7182,-73.9956,2,40,72,1,Manhattan,Chinatown,Private room
24479,13573101,100,3,40.71649,-73.9992,2,69,1,1,Manhattan,Chinatown,Private room
