year,month,borough_id,neighbourhood_id,room_type_id,price
2017,3,2,51,1,94.75806451612902
2017,3,2,51,2,72.90379506641366
2017,3,2,52,1,145.44357101773448
2017,3,2,52,2,71.220554098071
2017,3,2,52,4,28.666666666666668
2017,3,2,53,1,90.05913978494624
2017,3,2,53,2,82.2741935483871
2017,3,2,54,1,235.0
2017,3,2,55,1,239.29293394777264
2017,3,2,55,2,95.19354838709677
2017,3,2,56,1,103.90322580645163
2017,3,2,56,2,60.0
2017,3,2,56,4,40.0
2017,3,2,57,1,106.0
2017,3,2,57,2,125.0
2017,3,2,58,1,216.8655172413793
2017,3,2,58,2,112.66666666666667
2017,3,2,59,1,95.0
2017,3,2,59,2,68.25
2017,3,2,59,4,40.0
2017,3,2,60,1,139.13801662966023
2017,3,2,60,2,64.97675028129798
2017,3,2,61,1,150.79178885630498
2017,3,2,61,2,229.3763440860215
2017,3,2,62,1,199.68305734767026
2017,3,2,62,2,102.28394186458704
2017,3,2,63,1,211.34194952786672
2017,3,2,63,2,110.48699271592093
2017,3,2,64,1,263.94032258064516
2017,3,2,64,2,105.0
2017,3,2,65,1,168.33333333333334
2017,3,2,65,2,94.35483870967742
2017,3,2,66,2,80.0
2017,3,2,67,1,135.7367255095594
2017,3,2,67,2,82.24743974286417
2017,3,2,67,4,75.96774193548387
2017,3,2,68,1,88.80645161290323
2017,3,2,68,2,61.6530612244898
2017,3,2,69,1,151.80833333333334
2017,3,2,69,2,95.0
2017,3,2,70,1,262.6666666666667
2017,3,2,70,2,120.01378299120236
2017,3,2,71,1,160.0
2017,3,2,72,1,121.81105990783409
2017,3,2,72,2,68.24731182795698
2017,3,2,72,4,32.333333333333336
2017,3,2,73,1,112.6457142857143
2017,3,2,73,2,46.011350059737154
2017,3,2,73,4,105.80645161290323
2017,3,2,74,1,130.3040552995392
2017,3,2,74,2,76.59820555788298
2017,3,2,74,4,48.375
2017,3,2,75,1,142.71612903225804
2017,3,2,75,2,101.32903225806452
2017,3,2,75,4,48.0
2017,3,2,76,1,185.8100955621403
2017,3,2,76,2,81.48694316436251
2017,3,2,77,1,126.56774193548388
2017,3,2,77,2,130.0
2017,3,2,79,1,221.00699130458634
2017,3,2,79,2,116.34647550776583
2017,3,2,79,3,134.76302729528535
2017,3,2,79,4,44.58064516129032
2017,3,2,80,1,96.95161290322581
2017,3,2,80,2,60.5
2017,3,2,80,4,25.0
2017,3,2,81,1,187.25299345815478
2017,3,2,81,2,128.53239005332347
2017,3,2,81,3,374.0
2017,3,2,82,1,158.83743842364532
2017,3,2,82,2,71.49462365591398
