listing_id,day of week,price
60794,Thursday,195.0
60794,Tuesday,195.0
60794,Wednesday,195.0
61167,Friday,135.0
61167,Monday,135.0
61167,Saturday,135.0
61167,Sunday,135.0
61167,Thursday,135.0
61167,Tuesday,135.0
61167,Wednesday,135.0
61509,Friday,110.0
61509,Monday,110.0
61509,Saturday,110.0
61509,Sunday,110.0
61509,Thursday,110.0
61509,Tuesday,110.0
61509,Wednesday,110.0
62264,Friday,65.0
62264,Monday,65.0
62264,Saturday,65.0
62264,Sunday,65.0
62264,Thursday,65.0
62264,Tuesday,65.0
62264,Wednesday,65.0
62427,Friday,130.0
62427,Monday,130.0
62427,Saturday,130.0
62427,Sunday,130.0
62427,Thursday,130.0
62427,Tuesday,130.0
62427,Wednesday,130.0
62430,Friday,84.96
62430,Monday,84.85714285714286
62430,Saturday,84.85714285714286
62430,Sunday,84.85714285714286
62430,Thursday,85.22448979591837
62430,Tuesday,84.85714285714286
62430,Wednesday,84.85714285714286
62452,Friday,30.0
62452,Monday,30.0
62452,Saturday,30.0
62452,Sunday,30.0
62452,Thursday,30.0
62452,Tuesday,30.0
62452,Wednesday,30.0
62461,Friday,30.3
62461,Monday,30.0
62461,Saturday,30.306122448979593
62461,Sunday,30.306122448979593
62461,Thursday,30.0
62461,Tuesday,30.0
62461,Wednesday,30.0
62468,Friday,170.0
62468,Monday,170.0
62468,Saturday,170.0
62468,Sunday,170.0
62468,Thursday,170.0
62468,Tuesday,170.0
62468,Wednesday,170.0
62787,Friday,30.3
62787,Monday,30.0
62787,Saturday,30.306122448979593
62787,Sunday,30.306122448979593
62787,Thursday,30.0
62787,Tuesday,30.0
62787,Wednesday,30.0
62891,Friday,175.0
62891,Monday,175.0
62891,Saturday,175.0
62891,Sunday,175.0
62891,Thursday,175.0
62891,Tuesday,175.0
62891,Wednesday,175.0
62903,Friday,205.0
62903,Monday,205.0
62903,Saturday,205.0
62903,Sunday,205.0
62903,Thursday,205.0
62903,Tuesday,205.0
62903,Wednesday,205.0
62925,Friday,285.0
62925,Monday,285.0
62925,Saturday,285.0
62925,Sunday,285.0
62925,Thursday,285.0
62925,Tuesday,285.0
62925,Wednesday,285.0
63320,Friday,30.3
63320,Monday,30.0
63320,Saturday,30.306122448979593
63320,Sunday,30.306122448979593
63320,Thursday,30.0
63320,Tuesday,30.0
63320,Wednesday,30.0
63588,Friday,95.0
63588,Monday,90.0
63588,Saturday,95.0
63588,Sunday,90.0
63588,Thursday,90.0
63588,Tuesday,90.0
63588,Wednesday,90.0
63610,Friday,97.0
63610,Monday,90.0
63610,Saturday,97.0
63610,Sunday,90.0
63610,Thursday,90.0
63610,Tuesday,90.0
63610,Wednesday,90.0
63657,Friday,135.0
63657,Monday,135.0
63657,Saturday,135.0
63657,Sunday,135.0
63657,Thursday,135.0
63657,Tuesday,135.0
63657,Wednesday,135.0
63693,Friday,390.0
63693,Monday,390.0
63693,Saturday,390.0
63693,Sunday,390.0
63693,Thursday,390.0
63693,Tuesday,390.0
63693,Wednesday,390.0
63913,Friday,64.16
63913,Monday,64.14285714285714
63913,Saturday,64.14285714285714
63913,Sunday,64.14285714285714
63913,Thursday,64.16326530612245
63913,Tuesday,64.16326530612245
63913,Wednesday,64.16326530612245
64000,Friday,35.96
64000,Monday,35.55102040816327
64000,Saturday,35.38775510204081
64000,Sunday,35.61224489795919
64000,Thursday,35.6530612244898
64000,Tuesday,35.57142857142857
64000,Wednesday,35.6530612244898
64015,Friday,200.0
64015,Monday,200.0
64015,Saturday,200.0
64015,Sunday,200.0
64015,Thursday,200.0
64015,Tuesday,200.0
64015,Wednesday,200.0
64107,Friday,100.0
64107,Monday,100.0
64107,Saturday,100.0
64107,Sunday,100.0
64107,Thursday,100.0
64107,Tuesday,100.0
64107,Wednesday,100.0
64314,Friday,75.0
64314,Monday,75.0
64314,Saturday,75.0
64314,Sunday,75.0
64314,Thursday,75.0
64314,Tuesday,75.0
64314,Wednesday,75.0
64365,Friday,60.0
64365,Monday,60.0
64365,Saturday,60.0
64365,Sunday,60.0
64365,Thursday,60.0
64365,Tuesday,60.0
64365,Wednesday,60.0
64837,Friday,40.0
64837,Monday,40.0
64837,Saturday,40.0
64837,Sunday,40.0
64837,Thursday,40.0
64837,Tuesday,40.0
64837,Wednesday,40.0
65200,Friday,36.0
65200,Monday,36.0
65200,Saturday,36.0
65200,Sunday,36.0
65200,Thursday,36.0
65200,Tuesday,36.0
65200,Wednesday,36.0
65268,Friday,75.0
65268,Monday,75.0
65268,Saturday,75.0
65268,Sunday,75.0
65268,Thursday,75.0
65268,Tuesday,75.0
65268,Wednesday,75.0
65425,Friday,80.46
65425,Monday,80.0204081632653
65425,Saturday,80.51020408163265
65425,Sunday,80.36734693877551
65425,Thursday,80.75510204081633
65425,Tuesday,80.42857142857143
65425,Wednesday,80.38775510204081
65615,Friday,91.48
65615,Monday,91.42857142857143
65615,Saturday,91.42857142857143
65615,Sunday,91.42857142857143
65615,Thursday,91.61224489795919
65615,Tuesday,91.42857142857143
65615,Wednesday,91.42857142857143
65660,Friday,95.0
65660,Monday,95.0
65660,Saturday,95.0
65660,Sunday,95.0
65660,Thursday,95.0
65660,Tuesday,95.0
65660,Wednesday,95.0
65813,Friday,75.0
65813,Monday,75.0
65813,Saturday,75.0
65813,Sunday,75.0
65813,Thursday,75.0
65813,Tuesday,75.0
65813,Wednesday,75.0
65834,Friday,180.0
65834,Monday,175.0
65834,Saturday,180.0
65834,Sunday,175.0
65834,Thursday,175.0
65834,Tuesday,175.0
65834,Wednesday,175.0
65981,Friday,96.2
65981,Monday,96.14285714285714
65981,Saturday,96.14285714285714
65981,Sunday,96.14285714285714
65981,Thursday,96.22448979591837
65981,Tuesday,96.14285714285714
65981,Wednesday,96.22448979591837
66008,Friday,190.0
66008,Monday,190.0
66008,Saturday,190.0
66008,Sunday,190.0
66008,Thursday,190.0
66008,Tuesday,190.0
66008,Wednesday,190.0
66251,Friday,239.0
66251,Monday,212.0
66251,Saturday,239.0
66251,Sunday,212.0
66251,Thursday,212.0
66251,Tuesday,212.0
66251,Wednesday,212.0
66275,Friday,92.58
66275,Monday,93.46938775510205
66275,Saturday,92.77551020408163
66275,Sunday,92.38775510204081
66275,Thursday,92.34693877551021
66275,Tuesday,93.48979591836735
66275,Wednesday,93.48979591836735
66718,Friday,133.84
66718,Monday,133.6122448979592
66718,Saturday,133.81632653061226
66718,Sunday,133.81632653061226
66718,Thursday,133.6122448979592
66718,Tuesday,133.6122448979592
66718,Wednesday,133.6122448979592
66741,Friday,150.0
66741,Monday,150.0
66741,Saturday,150.0
66741,Sunday,150.0
66741,Thursday,150.0
66741,Tuesday,150.0
66741,Wednesday,150.0
66974,Friday,159.46
66974,Monday,159.08163265306123
66974,Saturday,158.6326530612245
66974,Sunday,158.20408163265307
66974,Thursday,158.46938775510205
66974,Tuesday,158.14285714285714
66974,Wednesday,158.08163265306123
67151,Friday,110.0
67151,Monday,110.0
67151,Saturday,110.0
67151,Sunday,110.0
67151,Thursday,110.0
67151,Tuesday,110.0
67151,Wednesday,110.0
67288,Friday,106.98
67288,Monday,106.89795918367346
67288,Saturday,107.0
67288,Sunday,106.91836734693878
67288,Thursday,107.08163265306122
67288,Tuesday,106.89795918367346
67288,Wednesday,106.85714285714286
67299,Friday,74.76
67299,Monday,74.93877551020408
67299,Saturday,74.75510204081633
67299,Sunday,74.87755102040816
67299,Thursday,74.87755102040816
67299,Tuesday,74.93877551020408
67299,Wednesday,74.77551020408163
67397,Friday,122.0
67397,Monday,122.0
67397,Saturday,122.0
67397,Sunday,122.0
67397,Thursday,122.0
67397,Tuesday,122.0
67397,Wednesday,122.0
68253,Friday,55.0
68253,Monday,55.0
68253,Saturday,55.0
68253,Sunday,55.0
68253,Thursday,55.0
68253,Tuesday,55.0
68253,Wednesday,55.0
68305,Friday,75.0
68305,Monday,75.0
68305,Saturday,75.0
68305,Sunday,75.0
68305,Thursday,75.0
68305,Tuesday,75.0
68305,Wednesday,75.0
68735,Friday,199.0
68735,Monday,199.0
68735,Saturday,199.0
68735,Sunday,199.0
68735,Thursday,199.0
68735,Tuesday,199.0
68735,Wednesday,199.0
68765,Friday,262.48
68765,Monday,261.18367346938777
68765,Saturday,261.6734693877551
68765,Sunday,261.18367346938777
68765,Thursday,262.0612244897959
68765,Tuesday,260.7959183673469
68765,Wednesday,261.3673469387755
68900,Friday,80.0
68900,Monday,80.0
68900,Saturday,80.0
68900,Sunday,80.0
68900,Thursday,80.0
68900,Tuesday,80.0
68900,Wednesday,80.0
68974,Friday,616.34
68974,Monday,610.3265306122449
68974,Saturday,615.4285714285714
68974,Sunday,610.1224489795918
68974,Thursday,611.2244897959183
68974,Tuesday,610.8163265306123
68974,Wednesday,611.1020408163265
69894,Friday,148.4
69894,Monday,148.3673469387755
69894,Saturday,148.3673469387755
69894,Sunday,148.3673469387755
69894,Thursday,148.3673469387755
69894,Tuesday,148.3673469387755
69894,Wednesday,148.3673469387755
71248,Friday,120.0
71248,Monday,120.0
71248,Saturday,120.0
71248,Sunday,120.0
71248,Thursday,120.0
71248,Tuesday,120.0
71248,Wednesday,120.0
71366,Friday,200.0
71366,Monday,200.0
71366,Saturday,200.0
71366,Sunday,200.0
71366,Thursday,200.0
71366,Tuesday,200.0
71366,Wednesday,200.0
71384,Friday,229.0
71384,Monday,229.0
71384,Saturday,229.0
71384,Sunday,229.0
71384,Thursday,229.0
71384,Tuesday,229.0
71384,Wednesday,229.0
71812,Friday,103.0
71812,Monday,85.0
71812,Saturday,103.0
71812,Sunday,85.0
71812,Thursday,85.0
71812,Tuesday,85.0
71812,Wednesday,85.0
72190,Friday,110.0
72190,Monday,110.0
72190,Saturday,110.0
72190,Sunday,110.0
72190,Thursday,110.0
72190,Tuesday,110.0
72190,Wednesday,110.0
74073,Friday,121.0
74073,Monday,118.9795918367347
74073,Saturday,121.22448979591837
74073,Sunday,121.22448979591837
74073,Thursday,118.9795918367347
74073,Tuesday,118.9795918367347
74073,Wednesday,118.9795918367347
74240,Friday,115.26
74240,Monday,115.6734693877551
74240,Saturday,114.95918367346938
74240,Sunday,115.26530612244898
74240,Thursday,115.59183673469387
74240,Tuesday,115.73469387755102
74240,Wednesday,115.3265306122449
74333,Friday,80.18
74333,Monday,80.0
74333,Saturday,80.18367346938776
74333,Sunday,80.18367346938776
74333,Thursday,80.0
74333,Tuesday,80.0
74333,Wednesday,80.0
74680,Friday,130.0
74680,Monday,115.0
74680,Saturday,130.0
74680,Sunday,115.0
74680,Thursday,115.0
74680,Tuesday,115.0
74680,Wednesday,115.0
74821,Friday,149.0
74821,Monday,149.0
74821,Saturday,149.0
74821,Sunday,149.0
74821,Thursday,149.0
74821,Tuesday,149.0
74821,Wednesday,149.0
74860,Friday,75.0
74860,Monday,75.0
74860,Saturday,75.0
74860,Sunday,75.0
74860,Thursday,75.0
74860,Tuesday,75.0
74860,Wednesday,75.0
75635,Friday,150.0
75635,Monday,150.0
75635,Saturday,150.0
75635,Sunday,150.0
75635,Thursday,150.0
75635,Tuesday,150.0
75635,Wednesday,150.0
76761,Friday,187.3
76761,Monday,211.26530612244898
76761,Saturday,187.6530612244898
76761,Sunday,207.12244897959184
76761,Thursday,211.6122448979592
76761,Tuesday,211.6530612244898
76761,Wednesday,211.6530612244898
77765,Friday,179.0
77765,Monday,179.0
77765,Saturday,179.0
77765,Sunday,179.0
77765,Thursday,179.0
77765,Tuesday,179.0
77765,Wednesday,179.0
80493,Friday,68.82
80493,Monday,67.63265306122449
80493,Saturday,68.24489795918367
80493,Sunday,67.0204081632653
80493,Thursday,68.26530612244898
80493,Tuesday,68.51020408163265
80493,Wednesday,68.26530612244898
80684,Friday,349.0
80684,Monday,349.0
80684,Saturday,349.0
80684,Sunday,349.0
80684,Thursday,349.0
80684,Tuesday,349.0
80684,Wednesday,349.0
80700,Friday,349.0
80700,Monday,349.0
80700,Saturday,349.0
80700,Sunday,349.0
80700,Thursday,349.0
80700,Tuesday,349.0
80700,Wednesday,349.0
80924,Friday,69.0
80924,Monday,69.0
80924,Saturday,69.0
80924,Sunday,69.0
80924,Thursday,69.0
80924,Tuesday,69.0
80924,Wednesday,69.0
81739,Friday,249.0
81739,Monday,249.0
81739,Saturday,249.0
81739,Sunday,249.0
81739,Thursday,249.0
81739,Tuesday,249.0
81739,Wednesday,249.0
82549,Friday,100.0
82549,Monday,100.0
82549,Saturday,100.0
82549,Sunday,100.0
82549,Thursday,100.0
82549,Tuesday,100.0
82549,Wednesday,100.0
82550,Friday,200.0
82550,Monday,200.0
82550,Saturday,200.0
82550,Sunday,200.0
82550,Thursday,200.0
82550,Tuesday,200.0
82550,Wednesday,200.0
82638,Friday,107.98
82638,Monday,106.26530612244898
82638,Saturday,106.16326530612245
82638,Sunday,106.26530612244898
82638,Thursday,107.83673469387755
82638,Tuesday,106.75510204081633
82638,Wednesday,106.75510204081633
82928,Friday,150.0
82928,Monday,150.0
82928,Saturday,150.0
82928,Sunday,150.0
82928,Thursday,150.0
82928,Tuesday,150.0
82928,Wednesday,150.0
83243,Friday,75.0
83243,Monday,75.0
83243,Saturday,75.0
83243,Sunday,75.0
83243,Thursday,75.0
83243,Tuesday,75.0
83243,Wednesday,75.0
83446,Friday,118.96
83446,Monday,118.22448979591837
83446,Saturday,118.81632653061224
83446,Sunday,118.81632653061224
83446,Thursday,118.6734693877551
83446,Tuesday,118.22448979591837
83446,Wednesday,118.22448979591837
83847,Friday,250.0
83847,Monday,220.0
83847,Saturday,250.0
83847,Sunday,220.0
83847,Thursday,220.0
83847,Tuesday,220.0
83847,Wednesday,220.0
84010,Friday,179.0
84010,Monday,179.0
84010,Saturday,179.0
84010,Sunday,179.0
84010,Thursday,179.0
84010,Tuesday,179.0
84010,Wednesday,179.0
87279,Friday,74.0
87279,Monday,69.0
87279,Saturday,74.0
87279,Sunday,69.0
87279,Thursday,69.0
87279,Tuesday,69.0
87279,Wednesday,69.0
87566,Friday,106.68
87566,Monday,106.42857142857143
87566,Saturday,106.42857142857143
87566,Sunday,106.42857142857143
87566,Thursday,107.3265306122449
87566,Tuesday,106.42857142857143
87566,Wednesday,106.42857142857143
88060,Friday,199.0
88060,Monday,199.0
88060,Saturday,199.0
88060,Sunday,199.0
88060,Thursday,199.0
88060,Tuesday,199.0
88060,Wednesday,199.0
89427,Friday,650.0
89427,Monday,650.0
89427,Saturday,650.0
89427,Sunday,650.0
89427,Thursday,650.0
89427,Tuesday,650.0
89427,Wednesday,650.0
89621,Friday,150.0
89621,Monday,150.0
89621,Saturday,150.0
89621,Sunday,150.0
89621,Thursday,150.0
89621,Tuesday,150.0
89621,Wednesday,150.0
93313,Friday,120.0
93313,Monday,120.0
93313,Saturday,120.0
93313,Sunday,120.0
93313,Thursday,120.0
93313,Tuesday,120.0
93313,Wednesday,120.0
94035,Friday,76.0
94035,Monday,76.0
94035,Saturday,76.0
94035,Sunday,76.0
94035,Thursday,76.0
94035,Tuesday,76.0
94035,Wednesday,76.0
94209,Friday,100.0
94209,Monday,100.0
94209,Saturday,100.0
94209,Sunday,100.0
94209,Thursday,100.0
94209,Tuesday,100.0
94209,Wednesday,100.0
94477,Friday,132.68
94477,Monday,132.18367346938774
94477,Saturday,132.77551020408163
94477,Sunday,132.18367346938774
94477,Thursday,132.0408163265306
94477,Tuesday,132.26530612244898
94477,Wednesday,132.0408163265306
94783,Friday,124.9
94783,Monday,124.71428571428571
94783,Saturday,124.40816326530613
94783,Sunday,123.77551020408163
94783,Thursday,124.63265306122449
94783,Tuesday,124.61224489795919
94783,Wednesday,124.61224489795919
95747,Friday,140.0
95747,Monday,140.0
95747,Saturday,140.0
95747,Sunday,140.0
95747,Thursday,140.0
95747,Tuesday,140.0
95747,Wednesday,140.0
95883,Friday,200.0
95883,Monday,200.0
95883,Saturday,200.0
95883,Sunday,200.0
95883,Thursday,200.0
95883,Tuesday,200.0
95883,Wednesday,200.0
96471,Friday,185.0
96471,Monday,165.0
96471,Saturday,185.0
96471,Sunday,165.0
96471,Thursday,165.0
96471,Tuesday,165.0
96471,Wednesday,165.0
98076,Friday,180.0
98076,Monday,150.0
98076,Saturday,180.0
98076,Sunday,150.0
98076,Thursday,150.0
98076,Tuesday,150.0
98076,Wednesday,150.0
98663,Friday,130.0
98663,Monday,130.0
98663,Saturday,130.0
98663,Sunday,130.0
98663,Thursday,130.0
98663,Tuesday,130.0
98663,Wednesday,130.0
99085,Friday,123.0
99085,Monday,123.0
99085,Saturday,123.0
99085,Sunday,123.0
99085,Thursday,123.0
99085,Tuesday,123.0
99085,Wednesday,123.0
99662,Friday,135.0
99662,Monday,135.0
99662,Saturday,135.0
99662,Sunday,135.0
99662,Thursday,135.0
99662,Tuesday,135.0
99662,Wednesday,135.0
100002,Friday,59.56
100002,Monday,59.48979591836735
100002,Saturday,59.53061224489796
100002,Sunday,59.48979591836735
100002,Thursday,59.57142857142857
100002,Tuesday,59.57142857142857
100002,Wednesday,59.57142857142857
100186,Friday,130.0
100186,Monday,130.0
100186,Saturday,130.0
100186,Sunday,130.0
100186,Thursday,130.0
100186,Tuesday,130.0
100186,Wednesday,130.0
100368,Friday,182.56
100368,Monday,182.42857142857142
100368,Saturday,181.71428571428572
100368,Sunday,181.71428571428572
100368,Thursday,182.89795918367346
100368,Tuesday,182.42857142857142
100368,Wednesday,182.42857142857142
101053,Friday,120.0
101053,Monday,120.0
101053,Saturday,120.0
101053,Sunday,120.0
101053,Thursday,120.0
101053,Tuesday,120.0
101053,Wednesday,120.06122448979592
102995,Friday,212.0
102995,Monday,212.0
102995,Saturday,212.0
102995,Sunday,212.0
102995,Thursday,212.0
102995,Tuesday,212.0
102995,Wednesday,212.0
103161,Friday,104.94
103161,Monday,104.53061224489795
103161,Saturday,104.3061224489796
103161,Sunday,104.3061224489796
103161,Thursday,104.42857142857143
103161,Tuesday,104.53061224489795
103161,Wednesday,104.53061224489795
103311,Friday,599.0
103311,Monday,599.0
103311,Saturday,599.0
103311,Sunday,599.0
103311,Thursday,599.0
103311,Tuesday,599.0
103311,Wednesday,599.0
103557,Friday,150.0
103557,Monday,150.0
103557,Saturday,150.0
103557,Sunday,150.0
103557,Thursday,150.0
103557,Tuesday,150.0
103557,Wednesday,150.0
105469,Friday,70.0
105469,Monday,70.0
105469,Saturday,70.0
105469,Sunday,70.0
105469,Thursday,70.0
105469,Tuesday,70.0
105469,Wednesday,70.0
105790,Friday,80.0
105790,Monday,80.0
105790,Saturday,80.0
105790,Sunday,80.0
105790,Thursday,80.0
105790,Tuesday,80.0
105790,Wednesday,80.0
106363,Friday,70.92
106363,Monday,68.24489795918367
106363,Saturday,70.93877551020408
106363,Sunday,68.24489795918367
106363,Thursday,68.0
106363,Tuesday,68.0
106363,Wednesday,68.0
106647,Friday,124.5
106647,Monday,123.77551020408163
106647,Saturday,124.48979591836735
106647,Sunday,123.77551020408163
106647,Thursday,123.77551020408163
106647,Tuesday,123.77551020408163
106647,Wednesday,123.77551020408163
106906,Friday,110.0
106906,Monday,110.0
106906,Saturday,110.0
106906,Sunday,110.0
106906,Thursday,110.0
106906,Tuesday,110.0
106906,Wednesday,110.0
107630,Friday,176.2
107630,Monday,175.0
107630,Saturday,176.22448979591837
107630,Sunday,175.0
107630,Thursday,175.0
107630,Tuesday,175.0
107630,Wednesday,175.0
107895,Friday,100.8
107895,Monday,100.40816326530613
107895,Saturday,100.81632653061224
107895,Sunday,100.81632653061224
107895,Thursday,100.0
107895,Tuesday,100.0
107895,Wednesday,100.0
112100,Friday,165.0
112100,Monday,165.0
112100,Saturday,165.0
112100,Sunday,165.0
112100,Thursday,165.0
112100,Tuesday,165.0
112100,Wednesday,165.0
112304,Friday,90.0
112304,Monday,90.0
112304,Saturday,90.0
112304,Sunday,90.0
112304,Thursday,90.0
112304,Tuesday,90.0
112304,Wednesday,90.0
112435,Friday,95.0
112435,Monday,95.0
112435,Saturday,95.0
112435,Sunday,95.0
112435,Thursday,95.0
112435,Tuesday,95.0
112435,Wednesday,95.0
113092,Friday,90.0
113092,Monday,90.0
113092,Saturday,90.0
113092,Sunday,90.0
113092,Thursday,90.0
113092,Tuesday,90.0
113092,Wednesday,90.0
113265,Friday,55.0
113265,Monday,55.0
113265,Saturday,55.0
113265,Sunday,55.0
113265,Thursday,55.0
113265,Tuesday,55.0
113265,Wednesday,55.0
114123,Friday,259.0
114123,Monday,259.0
114123,Saturday,259.0
114123,Sunday,259.0
114123,Thursday,259.0
114123,Tuesday,259.0
114123,Wednesday,259.0
115535,Friday,65.0
115535,Monday,65.0
115535,Saturday,65.0
115535,Sunday,65.0
115535,Thursday,65.0
115535,Tuesday,65.0
115535,Wednesday,65.0
115748,Friday,59.2
115748,Monday,57.6530612244898
115748,Saturday,57.95918367346939
115748,Sunday,57.6530612244898
115748,Thursday,57.6530612244898
115748,Tuesday,57.6530612244898
115748,Wednesday,57.6530612244898
116551,Friday,92.14
116551,Monday,90.57142857142857
116551,Saturday,91.93877551020408
116551,Sunday,90.65306122448979
116551,Thursday,90.95918367346938
116551,Tuesday,90.53061224489795
116551,Wednesday,90.61224489795919
117425,Friday,150.0
117425,Monday,125.0
117425,Saturday,150.0
117425,Sunday,125.0
117425,Thursday,125.0
117425,Tuesday,125.0
117425,Wednesday,125.0
118061,Friday,97.44
118061,Monday,96.6734693877551
118061,Saturday,97.28571428571429
118061,Sunday,96.6734693877551
118061,Thursday,96.73469387755102
118061,Tuesday,96.73469387755102
118061,Wednesday,96.73469387755102
121861,Friday,165.0
121861,Monday,165.0
121861,Saturday,165.0
121861,Sunday,165.0
121861,Thursday,165.0
121861,Tuesday,165.0
121861,Wednesday,165.0
125163,Friday,99.0
125163,Monday,99.0
125163,Saturday,99.0
125163,Sunday,99.0
125163,Thursday,99.0
125163,Tuesday,99.0
125163,Wednesday,99.0
126443,Friday,354.0
126443,Monday,349.0
126443,Saturday,349.0
126443,Sunday,349.0
126443,Thursday,349.0
126443,Tuesday,349.0
126443,Wednesday,349.0
126816,Friday,85.0
126816,Monday,85.0
126816,Saturday,85.0
126816,Sunday,85.0
126816,Thursday,85.0
126816,Tuesday,85.0
126816,Wednesday,85.0
127387,Friday,260.0
127387,Monday,260.0
127387,Saturday,260.0
127387,Sunday,260.0
127387,Thursday,260.0
127387,Tuesday,260.0
127387,Wednesday,260.0
128975,Friday,150.0
128975,Monday,140.0
128975,Saturday,150.0
128975,Sunday,140.0
128975,Thursday,140.0
128975,Tuesday,140.0
128975,Wednesday,140.0
132516,Friday,104.64
132516,Monday,104.63265306122449
132516,Saturday,104.51020408163265
132516,Sunday,104.51020408163265
132516,Thursday,104.63265306122449
132516,Tuesday,104.63265306122449
132516,Wednesday,104.63265306122449
132661,Friday,63.52
132661,Monday,63.53061224489796
132661,Saturday,63.48979591836735
132661,Sunday,63.48979591836735
132661,Thursday,63.57142857142857
