rates_id,neighbourhood_id,year,month,price
20211276,76,2021,12,153
2017177,77,2017,1,126
2017277,77,2017,2,126
2017377,77,2017,3,127
2017477,77,2017,4,130
2017577,77,2017,5,135
2017677,77,2017,6,131
2017777,77,2017,7,128
2017877,77,2017,8,128
2017977,77,2017,9,128
20171077,77,2017,10,128
20171177,77,2017,11,128
20171277,77,2017,12,128
2018177,77,2018,1,125
2018277,77,2018,2,120
2018377,77,2018,3,127
2018477,77,2018,4,128
2018577,77,2018,5,130
2018677,77,2018,6,135
2018777,77,2018,7,131
2018877,77,2018,8,135
2018977,77,2018,9,132
20181077,77,2018,10,137
20181177,77,2018,11,138
20181277,77,2018,12,138
2019177,77,2019,1,114
2019277,77,2019,2,113
2019377,77,2019,3,116
2019477,77,2019,4,118
2019577,77,2019,5,119
2019677,77,2019,6,122
2019777,77,2019,7,123
2019877,77,2019,8,124
2019977,77,2019,9,122
20191077,77,2019,10,122
20191177,77,2019,11,122
20191277,77,2019,12,122
2020177,77,2020,1,98
2020277,77,2020,2,102
2020377,77,2020,3,102
2020477,77,2020,4,102
2020577,77,2020,5,102
2020677,77,2020,6,102
2020777,77,2020,7,103
2020877,77,2020,8,104
2020977,77,2020,9,103
20201077,77,2020,10,103
20201177,77,2020,11,103
20201277,77,2020,12,103
2021177,77,2021,1,105
2021277,77,2021,2,104
2021377,77,2021,3,105
2021477,77,2021,4,106
2021577,77,2021,5,107
2021677,77,2021,6,105
2021777,77,2021,7,105
2021877,77,2021,8,105
2021977,77,2021,9,106
20211077,77,2021,10,106
20211177,77,2021,11,107
20211277,77,2021,12,107
2017179,79,2017,1,168
2017279,79,2017,2,177
2017379,79,2017,3,193
2017479,79,2017,4,208
2017579,79,2017,5,186
2017679,79,2017,6,194
2017779,79,2017,7,215
2017879,79,2017,8,218
2017979,79,2017,9,197
20171079,79,2017,10,188
20171179,79,2017,11,184
20171279,79,2017,12,184
2018179,79,2018,1,173
2018279,79,2018,2,191
2018379,79,2018,3,195
2018479,79,2018,4,192
2018579,79,2018,5,204
2018679,79,2018,6,212
2018779,79,2018,7,215
2018879,79,2018,8,231
2018979,79,2018,9,225
20181079,79,2018,10,213
20181179,79,2018,11,230
20181279,79,2018,12,230
2019179,79,2019,1,150
2019279,79,2019,2,154
2019379,79,2019,3,159
2019479,79,2019,4,162
2019579,79,2019,5,165
2019679,79,2019,6,167
2019779,79,2019,7,170
2019879,79,2019,8,169
2019979,79,2019,9,170
20191079,79,2019,10,168
20191179,79,2019,11,167
20191279,79,2019,12,167
2020179,79,2020,1,147
2020279,79,2020,2,149
2020379,79,2020,3,158
2020479,79,2020,4,164
2020579,79,2020,5,166
2020679,79,2020,6,164
2020779,79,2020,7,166
2020879,79,2020,8,165
2020979,79,2020,9,167
20201079,79,2020,10,166
20201179,79,2020,11,164
20201279,79,2020,12,163
2021179,79,2021,1,157
2021279,79,2021,2,156
2021379,79,2021,3,158
2021479,79,2021,4,162
2021579,79,2021,5,164
2021679,79,2021,6,164
2021779,79,2021,7,164
2021879,79,2021,8,164
2021979,79,2021,9,164
20211079,79,2021,10,164
20211179,79,2021,11,164
20211279,79,2021,12,165
2017180,80,2017,1,61
2017280,80,2017,2,71
2017380,80,2017,3,73
2017480,80,2017,4,78
2017580,80,2017,5,81
2017680,80,2017,6,80
2017780,80,2017,7,80
2017880,80,2017,8,82
2017980,80,2017,9,88
20171080,80,2017,10,90
20171180,80,2017,11,87
20171280,80,2017,12,87
2018180,80,2018,1,62
2018280,80,2018,2,61
2018380,80,2018,3,69
2018480,80,2018,4,66
2018580,80,2018,5,68
2018680,80,2018,6,70
2018780,80,2018,7,71
2018880,80,2018,8,79
2018980,80,2018,9,84
20181080,80,2018,10,83
20181180,80,2018,11,82
20181280,80,2018,12,83
2019180,80,2019,1,61
2019280,80,2019,2,62
2019380,80,2019,3,64
2019480,80,2019,4,66
2019580,80,2019,5,70
2019680,80,2019,6,75
2019780,80,2019,7,78
2019880,80,2019,8,79
2019980,80,2019,9,79
20191080,80,2019,10,78
20191180,80,2019,11,78
20191280,80,2019,12,79
2020180,80,2020,1,76
2020280,80,2020,2,75
2020380,80,2020,3,76
2020480,80,2020,4,78
2020580,80,2020,5,79
2020680,80,2020,6,80
2020780,80,2020,7,80
2020880,80,2020,8,80
2020980,80,2020,9,80
20201080,80,2020,10,80
20201180,80,2020,11,80
20201280,80,2020,12,80
2021180,80,2021,1,74
2021280,80,2021,2,74
2021380,80,2021,3,74
2021480,80,2021,4,75
2021580,80,2021,5,76
2021680,80,2021,6,76
2021780,80,2021,7,76
2021880,80,2021,8,75
2021980,80,2021,9,76
20211080,80,2021,10,76
20211180,80,2021,11,75
20211280,80,2021,12,75
2017181,81,2017,1,158
2017281,81,2017,2,165
2017381,81,2017,3,170
2017481,81,2017,4,188
2017581,81,2017,5,195
2017681,81,2017,6,195
2017781,81,2017,7,212
2017881,81,2017,8,210
2017981,81,2017,9,209
20171081,81,2017,10,202
20171181,81,2017,11,193
20171281,81,2017,12,192
2018181,81,2018,1,147
2018281,81,2018,2,148
2018381,81,2018,3,162
2018481,81,2018,4,167
2018581,81,2018,5,183
2018681,81,2018,6,180
2018781,81,2018,7,180
2018881,81,2018,8,183
2018981,81,2018,9,184
20181081,81,2018,10,184
20181181,81,2018,11,186
20181281,81,2018,12,183
2019181,81,2019,1,129
2019281,81,2019,2,129
2019381,81,2019,3,131
2019481,81,2019,4,135
2019581,81,2019,5,137
2019681,81,2019,6,141
2019781,81,2019,7,142
2019881,81,2019,8,141
2019981,81,2019,9,141
20191081,81,2019,10,141
20191181,81,2019,11,141
20191281,81,2019,12,140
2020181,81,2020,1,133
2020281,81,2020,2,135
2020381,81,2020,3,136
2020481,81,2020,4,142
2020581,81,2020,5,143
2020681,81,2020,6,143
2020781,81,2020,7,143
2020881,81,2020,8,143
2020981,81,2020,9,143
20201081,81,2020,10,143
20201181,81,2020,11,143
20201281,81,2020,12,142
2021181,81,2021,1,130
2021281,81,2021,2,129
2021381,81,2021,3,129
2021481,81,2021,4,137
2021581,81,2021,5,138
2021681,81,2021,6,139
2021781,81,2021,7,139
2021881,81,2021,8,139
2021981,81,2021,9,139
20211081,81,2021,10,138
20211181,81,2021,11,138
20211281,81,2021,12,139
2017182,82,2017,1,93
2017282,82,2017,2,101
2017382,82,2017,3,119
2017482,82,2017,4,96
2017582,82,2017,5,101
2017682,82,2017,6,111
2017782,82,2017,7,114
2017882,82,2017,8,115
2017982,82,2017,9,101
20171082,82,2017,10,101
20171182,82,2017,11,101
20171282,82,2017,12,115
2018182,82,2018,1,73
2018282,82,2018,2,92
2018382,82,2018,3,90
2018482,82,2018,4,92
2018582,82,2018,5,94
2018682,82,2018,6,103
2018782,82,2018,7,97
2018882,82,2018,8,112
2018982,82,2018,9,108
20181082,82,2018,10,108
20181182,82,2018,11,108
20181282,82,2018,12,108
2019182,82,2019,1,93
2019282,82,2019,2,92
2019382,82,2019,3,92
2019482,82,2019,4,93
2019582,82,2019,5,97
2019682,82,2019,6,100
2019782,82,2019,7,101
2019882,82,2019,8,101
2019982,82,2019,9,101
20191082,82,2019,10,101
20191182,82,2019,11,101
20191282,82,2019,12,101
2020182,82,2020,1,89
2020282,82,2020,2,90
2020382,82,2020,3,90
2020482,82,2020,4,92
2020582,82,2020,5,93
2020682,82,2020,6,93
2020782,82,2020,7,93
2020882,82,2020,8,93
2020982,82,2020,9,93
20201082,82,2020,10,93
20201182,82,2020,11,93
20201282,82,2020,12,93
2021182,82,2021,1,97
2021282,82,2021,2,97
2021382,82,2021,3,97
2021482,82,2021,4,100
2021582,82,2021,5,101
2021682,82,2021,6,101
2021782,82,2021,7,101
2021882,82,2021,8,101
2021982,82,2021,9,101
20211082,82,2021,10,101
20211182,82,2021,11,101
20211282,82,2021,12,101
2017183,83,2017,1,76
2017283,83,2017,2,82
2017383,83,2017,3,82
2017483,83,2017,4,74
2017583,83,2017,5,77
2017683,83,2017,6,81
2017783,83,2017,7,80
2017883,83,2017,8,81
2017983,83,2017,9,81
20171083,83,2017,10,81
20171183,83,2017,11,81
20171283,83,2017,12,81
2018183,83,2018,1,124
2018283,83,2018,2,85
2018383,83,2018,3,85
2018483,83,2018,4,88
2018583,83,2018,5,91
2018683,83,2018,6,95
2018783,83,2018,7,98
2018883,83,2018,8,94
2018983,83,2018,9,89
20181083,83,2018,10,89
20181183,83,2018,11,89
20181283,83,2018,12,89
2019183,83,2019,1,84
2019283,83,2019,2,85
2019383,83,2019,3,86
2019483,83,2019,4,86
2019583,83,2019,5,87
2019683,83,2019,6,89
2019783,83,2019,7,90
2019883,83,2019,8,91
2019983,83,2019,9,91
20191083,83,2019,10,91
20191183,83,2019,11,91
20191283,83,2019,12,95
2020183,83,2020,1,82
2020283,83,2020,2,89
2020383,83,2020,3,90
2020483,83,2020,4,90
2020583,83,2020,5,90
2020683,83,2020,6,91
2020783,83,2020,7,91
2020883,83,2020,8,91
2020983,83,2020,9,91
20201083,83,2020,10,91
20201183,83,2020,11,91
20201283,83,2020,12,91
2021183,83,2021,1,85
2021283,83,2021,2,84
2021383,83,2021,3,84
2021483,83,2021,4,85
2021583,83,2021,5,86
2021683,83,2021,6,85
2021783,83,2021,7,85
2021883,83,2021,8,85
2021983,83,2021,9,85
20211083,83,2021,10,86
20211183,83,2021,11,87
20211283,83,2021,12,87
2017184,84,2017,1,69
2017284,84,2017,2,74
2017384,84,2017,3,72
2017484,84,2017,4,68
2017584,84,2017,5,69
2017684,84,2017,6,66
2017784,84,2017,7,60
2017884,84,2017,8,61
2017984,84,2017,9,67
20171084,84,2017,10,67
20171184,84,2017,11,67
20171284,84,2017,12,67
2018184,84,2018,1,62
2018284,84,2018,2,60
2018384,84,2018,3,62
2018484,84,2018,4,62
2018584,84,2018,5,54
2018684,84,2018,6,54
2018784,84,2018,7,54
2018884,84,2018,8,50
2018984,84,2018,9,50
20181084,84,2018,10,50
20181184,84,2018,11,54
20181284,84,2018,12,54
2019184,84,2019,1,75
2019284,84,2019,2,74
2019384,84,2019,3,74
2019484,84,2019,4,74
2019584,84,2019,5,76
2019684,84,2019,6,78
2019784,84,2019,7,79
2019884,84,2019,8,80
2019984,84,2019,9,79
20191084,84,2019,10,79
20191184,84,2019,11,80
20191284,84,2019,12,79
2020184,84,2020,1,80
2020284,84,2020,2,80
2020384,84,2020,3,81
2020484,84,2020,4,82
2020584,84,2020,5,80
2020684,84,2020,6,81
2020784,84,2020,7,82
2020884,84,2020,8,82
2020984,84,2020,9,82
20201084,84,2020,10,81
20201184,84,2020,11,81
20201284,84,2020,12,81
2021184,84,2021,1,67
2021284,84,2021,2,67
2021384,84,2021,3,67
2021484,84,2021,4,68
2021584,84,2021,5,68
2021684,84,2021,6,68
2021784,84,2021,7,68
2021884,84,2021,8,68
2021984,84,2021,9,68
20211084,84,2021,10,68
20211184,84,2021,11,68
20211284,84,2021,12,68
2020185,85,2020,1,55
2020285,85,2020,2,55
2020385,85,2020,3,55
2020485,85,2020,4,56
2020585,85,2020,5,58
2020685,85,2020,6,58
2020785,85,2020,7,58
2020885,85,2020,8,58
2020985,85,2020,9,58
20201085,85,2020,10,58
20201185,85,2020,11,58
20201285,85,2020,12,58
2017186,86,2017,1,175
2017286,86,2017,2,185
2017386,86,2017,3,184
2018186,86,2018,1,135
2018286,86,2018,2,155
2018386,86,2018,3,155
2018486,86,2018,4,129
2018586,86,2018,5,140
2018686,86,2018,6,110
2018786,86,2018,7,109
2018886,86,2018,8,110
2018986,86,2018,9,110
20181086,86,2018,10,109
20181186,86,2018,11,110
20181286,86,2018,12,110
2019186,86,2019,1,120
2019286,86,2019,2,126
2019386,86,2019,3,123
2019486,86,2019,4,130
2019586,86,2019,5,140
2019686,86,2019,6,142
2019786,86,2019,7,144
2019886,86,2019,8,144
2019986,86,2019,9,143
20191086,86,2019,10,143
20191186,86,2019,11,144
20191286,86,2019,12,143
2020186,86,2020,1,134
2020286,86,2020,2,126
2020386,86,2020,3,130
2020486,86,2020,4,137
2020586,86,2020,5,141
2020686,86,2020,6,141
2020786,86,2020,7,141
2020886,86,2020,8,141
2020986,86,2020,9,141
20201086,86,2020,10,141
20201186,86,2020,11,141
20201286,86,2020,12,141
2021186,86,2021,1,114
2021286,86,2021,2,114
2021386,86,2021,3,114
2021486,86,2021,4,122
2021586,86,2021,5,125
2021686,86,2021,6,125
2021786,86,2021,7,125
2021886,86,2021,8,125
2021986,86,2021,9,125
20211086,86,2021,10,125
20211186,86,2021,11,125
20211286,86,2021,12,125
2017187,87,2017,1,174
2017287,87,2017,2,189
2017387,87,2017,3,179
2017487,87,2017,4,196
2017587,87,2017,5,202
2017687,87,2017,6,211
2017787,87,2017,7,221
2017887,87,2017,8,220
2017987,87,2017,9,218
20171087,87,2017,10,211
20171187,87,2017,11,212
20171287,87,2017,12,219
2018187,87,2018,1,171
2018287,87,2018,2,185
2018387,87,2018,3,192
2018487,87,2018,4,188
2018587,87,2018,5,200
2018687,87,2018,6,207
2018787,87,2018,7,207
2018887,87,2018,8,211
2018987,87,2018,9,212
20181087,87,2018,10,206
20181187,87,2018,11,210
20181287,87,2018,12,224
2019187,87,2019,1,168
2019287,87,2019,2,170
2019387,87,2019,3,174
2019487,87,2019,4,177
2019587,87,2019,5,181
2019687,87,2019,6,185
2019787,87,2019,7,187
2019887,87,2019,8,188
2019987,87,2019,9,188
20191087,87,2019,10,187
20191187,87,2019,11,187
20191287,87,2019,12,188
2020187,87,2020,1,169
2020287,87,2020,2,169
2020387,87,2020,3,171
2020487,87,2020,4,175
2020587,87,2020,5,177
2020687,87,2020,6,177
2020787,87,2020,7,177
2020887,87,2020,8,177
2020987,87,2020,9,177
20201087,87,2020,10,177
20201187,87,2020,11,177
20201287,87,2020,12,177
2021187,87,2021,1,176
2021287,87,2021,2,176
2021387,87,2021,3,177
2021487,87,2021,4,180
2021587,87,2021,5,181
2021687,87,2021,6,182
2021787,87,2021,7,182
2021887,87,2021,8,182
2021987,87,2021,9,182
20211087,87,2021,10,182
20211187,87,2021,11,183
20211287,87,2021,12,183
2017188,88,2017,1,135
2017288,88,2017,2,150
2017388,88,2017,3,149
2017488,88,2017,4,143
2017588,88,2017,5,146
2017688,88,2017,6,152
2017788,88,2017,7,161
2017888,88,2017,8,156
2017988,88,2017,9,160
20171088,88,2017,10,156
20171188,88,2017,11,144
20171288,88,2017,12,148
2018188,88,2018,1,115
2018288,88,2018,2,126
2018388,88,2018,3,128
2018488,88,2018,4,138
2018588,88,2018,5,145
2018688,88,2018,6,147
2018788,88,2018,7,159
2018888,88,2018,8,155
2018988,88,2018,9,155
20181088,88,2018,10,155
20181188,88,2018,11,155
20181288,88,2018,12,155
2019188,88,2019,1,142
2019288,88,2019,2,143
2019388,88,2019,3,144
2019488,88,2019,4,145
2019588,88,2019,5,149
2019688,88,2019,6,152
2019788,88,2019,7,154
2019888,88,2019,8,154
2019988,88,2019,9,154
20191088,88,2019,10,154
20191188,88,2019,11,154
20191288,88,2019,12,154
2020188,88,2020,1,141
2020288,88,2020,2,141
2020388,88,2020,3,142
2020488,88,2020,4,145
2020588,88,2020,5,147
2020688,88,2020,6,147
2020788,88,2020,7,149
2020888,88,2020,8,149
2020988,88,2020,9,147
20201088,88,2020,10,147
20201188,88,2020,11,146
20201288,88,2020,12,147
2021188,88,2021,1,135
2021288,88,2021,2,135
2021388,88,2021,3,135
2021488,88,2021,4,138
2021588,88,2021,5,139
2021688,88,2021,6,139
2021788,88,2021,7,139
2021888,88,2021,8,139
2021988,88,2021,9,139
20211088,88,2021,10,139
20211188,88,2021,11,138
20211288,88,2021,12,138
2017189,89,2017,1,83
2017289,89,2017,2,87
2017389,89,2017,3,101
2017489,89,2017,4,105
2017589,89,2017,5,103
2017689,89,2017,6,109
2017789,89,2017,7,100
2017889,89,2017,8,97
2017989,89,2017,9,98
20171089,89,2017,10,97
20171189,89,2017,11,98
20171289,89,2017,12,95
2018189,89,2018,1,98
2018289,89,2018,2,101
2018389,89,2018,3,104
2018489,89,2018,4,105
2018589,89,2018,5,117
2018689,89,2018,6,118
2018789,89,2018,7,125
2018889,89,2018,8,125
2018989,89,2018,9,128
20181089,89,2018,10,123
20181189,89,2018,11,122
20181289,89,2018,12,122
2019189,89,2019,1,97
2019289,89,2019,2,99
2019389,89,2019,3,100
2019489,89,2019,4,101
2019589,89,2019,5,104
2019689,89,2019,6,106
2019789,89,2019,7,108
2019889,89,2019,8,108
2019989,89,2019,9,108
20191089,89,2019,10,108
20191189,89,2019,11,108
20191289,89,2019,12,108
2020189,89,2020,1,109
2020289,89,2020,2,110
2020389,89,2020,3,112
2020489,89,2020,4,114
2020589,89,2020,5,116
2020689,89,2020,6,115
2020789,89,2020,7,116
2020889,89,2020,8,116
2020989,89,2020,9,116
20201089,89,2020,10,116
20201189,89,2020,11,115
20201289,89,2020,12,115
2021189,89,2021,1,97
2021289,89,2021,2,97
2021389,89,2021,3,97
2021489,89,2021,4,100
2021589,89,2021,5,100
2021689,89,2021,6,101
2021789,89,2021,7,101
2021889,89,2021,8,101
2021989,89,2021,9,101
20211089,89,2021,10,101
20211189,89,2021,11,101
20211289,89,2021,12,101
2017190,90,2017,1,165
2017290,90,2017,2,171
2017390,90,2017,3,152
2017490,90,2017,4,171
2017590,90,2017,5,170
2017690,90,2017,6,150
2017790,90,2017,7,220
2017890,90,2017,8,220
2017990,90,2017,9,220
20171090,90,2017,10,220
20171190,90,2017,11,220
20171290,90,2017,12,220
2018190,90,2018,1,134
2018290,90,2018,2,151
2018390,90,2018,3,119
2018490,90,2018,4,106
2018590,90,2018,5,112
2018690,90,2018,6,118
2018790,90,2018,7,131
2018890,90,2018,8,132
2018990,90,2018,9,140
20181090,90,2018,10,113
20181190,90,2018,11,114
20181290,90,2018,12,146
2019190,90,2019,1,152
2019290,90,2019,2,153
2019390,90,2019,3,154
2019490,90,2019,4,155
2019590,90,2019,5,155
2019690,90,2019,6,159
2019790,90,2019,7,162
2019890,90,2019,8,163
2019990,90,2019,9,163
20191090,90,2019,10,162
20191190,90,2019,11,163
20191290,90,2019,12,162
2020190,90,2020,1,133
2020290,90,2020,2,135
2020390,90,2020,3,135
2020490,90,2020,4,135
2020590,90,2020,5,135
2020690,90,2020,6,135
2020790,90,2020,7,136
2020890,90,2020,8,136
2020990,90,2020,9,136
20201090,90,2020,10,136
20201190,90,2020,11,136
20201290,90,2020,12,137
2021190,90,2021,1,165
2021290,90,2021,2,162
2021390,90,2021,3,150
2021490,90,2021,4,153
2021590,90,2021,5,151
2021690,90,2021,6,151
2021790,90,2021,7,151
2021890,90,2021,8,151
2021990,90,2021,9,151
20211090,90,2021,10,152
20211190,90,2021,11,155
20211290,90,2021,12,155
2017191,91,2017,1,"1,556"
2017291,91,2017,2,"1,579"
2017391,91,2017,3,"1,582"
2017491,91,2017,4,"1,590"
2017591,91,2017,5,"1,556"
2017691,91,2017,6,"1,590"
2017791,91,2017,7,"1,582"
2017891,91,2017,8,"1,556"
2017991,91,2017,9,"1,617"
20171091,91,2017,10,"1,556"
20171191,91,2017,11,"1,563"
20171291,91,2017,12,"1,608"
2018191,91,2018,1,"1,614"
2018291,91,2018,2,"1,661"
2018391,91,2018,3,"1,683"
2018491,91,2018,4,"1,649"
2018591,91,2018,5,"1,644"
2018691,91,2018,6,"1,690"
2018791,91,2018,7,"1,639"
2018891,91,2018,8,"1,664"
2018991,91,2018,9,"1,670"
20181091,91,2018,10,"1,644"
20181191,91,2018,11,"1,670"
20181291,91,2018,12,"1,664"
2019191,91,2019,1,509
2019291,91,2019,2,513
2019391,91,2019,3,519
2019491,91,2019,4,510
2019591,91,2019,5,514
2019691,91,2019,6,515
2019791,91,2019,7,509
2019891,91,2019,8,519
2019991,91,2019,9,510
20191091,91,2019,10,509
20191191,91,2019,11,520
20191291,91,2019,12,509
2020191,91,2020,1,331
2020291,91,2020,2,333
2020391,91,2020,3,329
2020491,91,2020,4,328
2020591,91,2020,5,335
2020691,91,2020,6,331
2020791,91,2020,7,333
2020891,91,2020,8,333
2020991,91,2020,9,331
20201091,91,2020,10,335
20201191,91,2020,11,331
20201291,91,2020,12,330
2021191,91,2021,1,519
2021291,91,2021,2,513
2021391,91,2021,3,509
2021491,91,2021,4,515
2021591,91,2021,5,514
2021691,91,2021,6,510
2021791,91,2021,7,519
2021891,91,2021,8,509
2021991,91,2021,9,510
20211091,91,2021,10,519
20211191,91,2021,11,510
20211291,91,2021,12,515
2017192,92,2017,1,266
2017292,92,2017,2,287
2017392,92,2017,3,272
2017492,92,2017,4,289
2017592,92,2017,5,273
2017692,92,2017,6,273
2017792,92,2017,7,297
2017892,92,2017,8,297
2017992,92,2017,9,298
20171092,92,2017,10,296
20171192,92,2017,11,295
20171292,92,2017,12,295
2018192,92,2018,1,209
2018292,92,2018,2,220
2018392,92,2018,3,231
2018492,92,2018,4,221
2018592,92,2018,5,247
2018692,92,2018,6,249
2018792,92,2018,7,251
2018892,92,2018,8,320
2018992,92,2018,9,320
20181092,92,2018,10,315
20181192,92,2018,11,315
20181292,92,2018,12,315
2019192,92,2019,1,162
2019292,92,2019,2,162
2019392,92,2019,3,165
2019492,92,2019,4,165
2019592,92,2019,5,169
2019692,92,2019,6,171
2019792,92,2019,7,172
2019892,92,2019,8,172
2019992,92,2019,9,173
20191092,92,2019,10,172
20191192,92,2019,11,172
20191292,92,2019,12,172
2020192,92,2020,1,146
2020292,92,2020,2,147
2020392,92,2020,3,148
2020492,92,2020,4,149
2020592,92,2020,5,150
2020692,92,2020,6,151
2020792,92,2020,7,151
2020892,92,2020,8,152
2020992,92,2020,9,152
20201092,92,2020,10,152
20201192,92,2020,11,151
20201292,92,2020,12,151
2021192,92,2021,1,170
2021292,92,2021,2,170
2021392,92,2021,3,171
2021492,92,2021,4,173
2021592,92,2021,5,175
2021692,92,2021,6,175
2021792,92,2021,7,176
2021892,92,2021,8,173
2021992,92,2021,9,174
20211092,92,2021,10,174
20211192,92,2021,11,175
20211292,92,2021,12,175
2017193,93,2017,1,159
2017293,93,2017,2,158
2017393,93,2017,3,146
2017493,93,2017,4,165
2017593,93,2017,5,173
2017693,93,2017,6,171
2017793,93,2017,7,179
2017893,93,2017,8,175
2017993,93,2017,9,177
20171093,93,2017,10,171
20171193,93,2017,11,171
20171293,93,2017,12,175
2018193,93,2018,1,124
2018293,93,2018,2,138
2018393,93,2018,3,149
2018493,93,2018,4,151
2018593,93,2018,5,146
2018693,93,2018,6,167
2018793,93,2018,7,173
2018893,93,2018,8,183
2018993,93,2018,9,180
20181093,93,2018,10,171
20181193,93,2018,11,184
20181293,93,2018,12,184
2019193,93,2019,1,149
2019293,93,2019,2,150
2019393,93,2019,3,153
2019493,93,2019,4,155
2019593,93,2019,5,157
2019693,93,2019,6,161
2019793,93,2019,7,163
2019893,93,2019,8,163
2019993,93,2019,9,162
20191093,93,2019,10,162
20191193,93,2019,11,162
20191293,93,2019,12,162
2020193,93,2020,1,151
2020293,93,2020,2,152
2020393,93,2020,3,154
2020493,93,2020,4,157
2020593,93,2020,5,158
2020693,93,2020,6,158
2020793,93,2020,7,160
2020893,93,2020,8,159
2020993,93,2020,9,160
20201093,93,2020,10,160
20201193,93,2020,11,159
20201293,93,2020,12,160
2021193,93,2021,1,153
2021293,93,2021,2,154
2021393,93,2021,3,153
2021493,93,2021,4,155
2021593,93,2021,5,156
2021693,93,2021,6,156
2021793,93,2021,7,156
2021893,93,2021,8,156
2021993,93,2021,9,155
20211093,93,2021,10,156
20211193,93,2021,11,156
20211293,93,2021,12,156
2017194,94,2017,1,96
2017294,94,2017,2,102
2017394,94,2017,3,100
2017494,94,2017,4,111
2017594,94,2017,5,109
2017694,94,2017,6,112
2017794,94,2017,7,116
2017894,94,2017,8,116
2017994,94,2017,9,117
20171094,94,2017,10,117
20171194,94,2017,11,116
20171294,94,2017,12,117
2018194,94,2018,1,95
2018294,94,2018,2,92
2018394,94,2018,3,100
2018494,94,2018,4,100
2018594,94,2018,5,116
2018694,94,2018,6,116
2018794,94,2018,7,115
2018894,94,2018,8,118
2018994,94,2018,9,119
20181094,94,2018,10,117
20181194,94,2018,11,116
20181294,94,2018,12,116
2019194,94,2019,1,89
2019294,94,2019,2,90
2019394,94,2019,3,92
2019494,94,2019,4,94
2019594,94,2019,5,97
2019694,94,2019,6,101
2019794,94,2019,7,102
2019894,94,2019,8,102
2019994,94,2019,9,103
20191094,94,2019,10,102
20191194,94,2019,11,102
20191294,94,2019,12,102
2020194,94,2020,1,92
2020294,94,2020,2,94
2020394,94,2020,3,95
2020494,94,2020,4,96
2020594,94,2020,5,98
2020694,94,2020,6,99
2020794,94,2020,7,99
2020894,94,2020,8,99
