id,superhost,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews
281851,1,108,3,40.80671,-73.9508,2,130,120
282514,1,52,2,40.68162,-73.9298,2,87,45
282977,1,87,2,40.67264,-73.9814,2,125,245
283072,0,68,2,40.67889,-73.864,2,89,0
283272,0,96,2,40.71422,-73.9484,1,180,6
283550,0,109,3,40.76001,-73.9913,1,175,10
284855,0,129,3,40.73362,-74.0092,1,115,102
285515,0,121,3,40.72697,-74.0006,1,299,19
286662,1,67,2,40.67223,-73.9556,1,71,260
286838,0,108,3,40.80748,-73.9559,2,75,101
287408,0,109,3,40.76147,-73.9915,1,171,73
287421,0,65,2,40.68586,-74.0014,1,140,103
287481,0,96,2,40.70839,-73.9429,1,140,66
287845,1,62,2,40.68128,-73.9952,1,185,123
288726,0,112,3,40.71886,-73.9974,2,109,55
289020,0,103,3,40.72948,-73.9869,1,188,15
289665,1,129,3,40.72891,-74.0029,1,450,157
289703,0,121,3,40.7253,-73.9992,1,249,8
290123,0,99,3,40.73988,-73.9993,1,350,4
291714,0,67,2,40.67385,-73.9441,1,120,40
292047,0,129,3,40.73908,-74.0038,2,70,239
292121,0,109,3,40.7625,-73.9869,1,157,6
292266,0,60,2,40.69755,-73.9119,2,45,18
292637,0,67,2,40.67335,-73.96,1,100,0
292800,0,129,3,40.73435,-74.0025,1,120,113
294227,1,81,2,40.73778,-73.9537,1,169,45
294242,1,81,2,40.73778,-73.9537,1,169,78
294259,1,81,2,40.73778,-73.9537,1,169,95
294263,1,81,2,40.73778,-73.9537,1,169,112
294280,1,81,2,40.73778,-73.9537,1,169,29
294490,1,81,2,40.73778,-73.9537,1,169,60
295231,0,96,2,40.70918,-73.9488,2,63,1
295998,1,127,3,40.7909,-73.9676,1,300,48
296361,0,146,4,40.737,-73.8744,2,59,63
296717,0,52,2,40.68855,-73.9541,2,55,22
297611,0,76,2,40.69309,-73.9707,2,35,1
298759,1,52,2,40.68622,-73.9468,2,55,40
298782,1,52,2,40.68609,-73.9474,2,49,48
298999,0,52,2,40.68905,-73.925,1,99,7
299062,0,126,3,40.77272,-73.9531,2,120,0
299531,0,73,2,40.66795,-73.8923,1,100,146
301372,0,76,2,40.68561,-73.9761,2,45,28
302057,1,74,2,40.64387,-73.9686,2,75,163
302238,0,108,3,40.80613,-73.9472,1,350,7
302280,0,108,3,40.80756,-73.9479,1,250,8
302309,0,108,3,40.80688,-73.9475,1,350,5
302705,0,126,3,40.77089,-73.9582,2,60,1
302758,0,102,3,40.7968,-73.9361,1,150,12
303264,0,108,3,40.80533,-73.9477,1,350,7
303462,1,127,3,40.78012,-73.9844,1,223,14
306702,0,76,2,40.68786,-73.9742,2,135,16
306799,0,60,2,40.70793,-73.9199,2,67,128
310272,0,191,5,40.62318,-74.0785,2,61,51
310325,0,108,3,40.82286,-73.946,2,75,34
310524,1,52,2,40.69348,-73.9593,2,85,20
310796,0,127,3,40.78443,-73.974,1,95,22
311003,0,67,2,40.67679,-73.9564,1,225,1
311316,0,108,3,40.80396,-73.9516,2,149,0
311356,1,173,4,40.70215,-73.9114,2,62,110
312415,0,109,3,40.75682,-73.9916,2,104,59
312429,0,88,2,40.67339,-73.9652,2,106,65
318021,1,108,3,40.80343,-73.9531,2,110,56
318187,1,60,2,40.70462,-73.9228,1,120,60
319646,0,132,4,40.75489,-73.7718,1,90,0
319798,0,51,2,40.6339,-74.0204,2,45,83
320877,0,96,2,40.71279,-73.9585,1,232,26
321014,0,106,3,40.73294,-73.9828,1,275,18
321136,0,128,3,40.83456,-73.9457,1,103,24
322037,1,96,2,40.72091,-73.9581,4,225,280
323453,1,96,2,40.70551,-73.9331,1,225,59
324800,0,96,2,40.71368,-73.9448,1,160,25
325429,0,126,3,40.7761,-73.9527,1,102,112
326832,0,126,3,40.77471,-73.9557,1,162,37
326956,0,63,2,40.68625,-73.9645,2,98,23
328040,1,115,3,40.74989,-73.984,1,269,30
328744,0,67,2,40.66763,-73.9584,1,185,29
328788,0,52,2,40.69916,-73.95,2,45,72
329310,0,100,3,40.71638,-73.9917,1,200,15
329385,0,110,3,40.86658,-73.9256,2,60,40
333323,1,109,3,40.76186,-73.9917,2,94,146
334607,0,96,2,40.71417,-73.9592,1,200,53
334781,0,108,3,40.82772,-73.9388,2,38,26
341525,1,109,3,40.75763,-73.9926,1,81,78
342027,0,126,3,40.77631,-73.9529,1,121,16
342995,0,108,3,40.81169,-73.9436,2,90,88
343971,0,108,3,40.83177,-73.95,2,72,56
344019,0,129,3,40.73104,-74.0088,2,182,7
344082,1,109,3,40.75591,-73.9946,1,92,57
344092,0,94,2,40.64372,-74.0207,1,70,19
346475,0,106,3,40.73563,-73.9814,1,175,2
346579,0,113,3,40.71742,-73.9831,1,135,3
350525,1,67,2,40.66888,-73.9529,1,145,49
351530,0,87,2,40.67188,-73.9753,1,150,6
351859,1,99,3,40.74964,-73.9916,1,268,90
352651,0,89,2,40.65846,-73.9506,2,83,11
353317,0,100,3,40.71515,-73.9903,2,75,159
354095,0,103,3,40.72986,-73.9791,1,129,46
355106,0,89,2,40.66039,-73.9594,2,63,44
357509,0,115,3,40.75407,-73.9671,1,113,29
361803,0,126,3,40.77584,-73.9502,4,80,12
363016,0,166,4,40.72662,-73.9058,1,134,3
364785,0,87,2,40.67962,-73.9766,2,80,34
365439,0,121,3,40.72444,-74.0037,2,80,26
367810,0,81,2,40.7376,-73.9568,2,120,3
369409,0,115,3,40.75744,-73.9637,2,115,218
369671,0,103,3,40.72899,-73.9779,1,350,82
373618,1,96,2,40.72212,-73.957,2,139,68
374548,1,52,2,40.68534,-73.9343,1,94,293
378460,0,109,3,40.75643,-73.9905,1,175,17
380416,0,87,2,40.67407,-73.9811,1,69,26
380730,0,92,2,40.59721,-73.9515,1,50,3
382523,1,108,3,40.80491,-73.9487,2,160,11
384264,0,129,3,40.74104,-74.0085,1,97,28
385657,0,96,2,40.704,-73.9329,2,70,2
385824,1,39,1,40.87991,-73.9167,1,129,67
386507,0,108,3,40.80882,-73.942,4,150,5
386555,0,222,5,40.62766,-74.0799,2,106,7
386744,1,126,3,40.7685,-73.9603,2,85,99
386799,0,115,3,40.76082,-73.9755,1,250,116
387666,1,128,3,40.83434,-73.9403,2,99,9
389482,0,138,4,40.71151,-73.8156,2,75,59
391955,0,65,2,40.68636,-74.0035,1,98,152
392948,0,96,2,40.70994,-73.9657,2,33,20
393094,0,104,3,40.70621,-74.0153,1,225,31
393682,0,119,3,40.72172,-73.9969,2,80,61
394111,0,138,4,40.71068,-73.8158,2,75,16
396636,0,108,3,40.83091,-73.9422,1,135,42
397034,0,127,3,40.7824,-73.9829,2,126,25
397297,0,103,3,40.72634,-73.9827,1,225,93
398850,0,99,3,40.75059,-73.9963,1,275,47
399946,0,113,3,40.72123,-73.99,1,100,80
400039,0,60,2,40.70339,-73.9295,1,130,53
401039,0,24,1,40.84886,-73.9122,2,35,174
401836,0,126,3,40.76494,-73.958,1,314,23
403668,0,103,3,40.72949,-73.9817,1,147,16
403712,0,103,3,40.72873,-73.9868,1,300,6
404923,1,97,2,40.64791,-73.979,1,107,267
405025,1,165,4,40.75453,-73.9338,1,174,101
407469,1,60,2,40.68879,-73.9164,2,75,116
408491,0,107,3,40.73448,-73.998,1,145,0
408983,1,89,2,40.65937,-73.9591,1,209,109
409262,1,55,2,40.68561,-73.9892,1,300,26
409666,0,57,2,40.57878,-73.9537,1,75,9
411918,1,67,2,40.66924,-73.9441,1,160,135
412061,1,67,2,40.67159,-73.956,1,125,60
413504,0,96,2,40.71348,-73.9445,2,122,138
415304,0,103,3,40.73111,-73.9853,1,175,1
416557,1,81,2,40.72212,-73.9439,1,75,46
417685,0,87,2,40.66626,-73.9793,1,150,190
419373,0,52,2,40.68838,-73.9419,1,90,224
419792,0,113,3,40.71804,-73.9857,1,200,5
421539,1,102,3,40.79018,-73.9487,1,208,54
423015,0,52,2,40.69018,-73.9553,2,35,40
423275,0,131,4,40.76396,-73.9181,1,150,45
424192,0,109,3,40.7559,-73.9947,1,325,18
426449,0,67,2,40.67398,-73.9622,2,85,3
430427,0,128,3,40.83559,-73.941,2,40,13
430665,0,127,3,40.79234,-73.9648,1,250,8
432090,0,165,4,40.74826,-73.9463,2,50,69
433218,1,88,2,40.67763,-73.9719,1,130,49
433414,1,63,2,40.68472,-73.9669,1,102,103
433914,0,73,2,40.65408,-73.8788,1,75,57
435909,0,129,3,40.73775,-74.0034,1,151,19
436912,1,124,3,40.71677,-74.0041,1,524,65
436916,0,108,3,40.82669,-73.9428,2,55,7
437352,0,87,2,40.67078,-73.9882,1,83,17
437906,0,103,3,40.728,-73.979,1,350,4
439750,0,96,2,40.71517,-73.9429,2,55,10
439870,0,87,2,40.66859,-73.9824,1,345,2
442649,0,99,3,40.74572,-73.9997,1,125,11
444171,1,52,2,40.68813,-73.9282,1,179,7
444430,0,26,1,40.81128,-73.924,2,52,23
447766,0,111,3,40.73903,-73.9798,2,101,1
448048,0,157,4,40.75243,-73.8784,2,99,32
448049,0,157,4,40.74944,-73.8929,2,99,55
449034,0,96,2,40.71756,-73.9528,2,78,159
449130,1,108,3,40.8179,-73.9432,2,87,188
449660,1,82,2,40.6469,-73.9744,2,80,127
450577,1,127,3,40.77555,-73.9767,1,190,85
450578,0,94,2,40.6397,-74.0162,2,50,29
452068,0,82,2,40.64205,-73.9717,1,200,3
452541,0,97,2,40.66034,-73.9829,1,135,146
453094,0,63,2,40.68818,-73.9638,2,70,375
453161,0,81,2,40.72183,-73.9491,1,280,7
453255,0,113,3,40.71986,-73.9869,1,225,15
453317,0,52,2,40.68881,-73.9541,2,59,7
454334,0,108,3,40.81669,-73.9427,2,65,3
455734,1,110,3,40.86929,-73.9242,2,95,142
455801,1,108,3,40.80533,-73.952,2,250,109
456110,0,99,3,40.7476,-73.997,1,139,23
456190,0,129,3,40.73357,-74.0072,1,161,299
456457,0,129,3,40.73204,-74.0019,1,315,7
456526,1,108,3,40.81713,-73.9422,2,70,47
457829,0,103,3,40.72917,-73.9881,1,110,181
459066,0,126,3,40.76719,-73.953,1,150,23
460036,0,111,3,40.74134,-73.9811,1,109,57
460999,1,108,3,40.8162,-73.9475,1,100,8
462454,0,113,3,40.71746,-73.9878,2,89,4
463042,0,121,3,40.7242,-73.9962,1,180,51
463107,0,67,2,40.66933,-73.938,1,250,20
464231,0,52,2,40.68905,-73.9541,2,65,2
465706,1,127,3,40.79964,-73.965,1,150,3
466277,1,96,2,40.7111,-73.9464,1,169,135
466457,0,52,2,40.68944,-73.9376,1,100,230
467569,0,113,3,40.72106,-73.9838,1,311,36
467634,0,158,4,40.67747,-73.7649,4,39,480
467866,1,129,3,40.73123,-74.0059,2,100,216
468613,0,113,3,40.72152,-73.9928,2,1300,0
470498,0,98,3,40.71012,-74.015,2,65,8
470709,0,96,2,40.71856,-73.9517,1,225,155
471712,1,116,3,40.80661,-73.9576,2,86,74
471758,0,124,3,40.72203,-74.0099,1,500,3
471845,0,52,2,40.68229,-73.9429,1,145,3
471914,0,89,2,40.65955,-73.9607,2,110,13
474283,0,109,3,40.76487,-73.9847,1,126,0
476899,0,103,3,40.72693,-73.9852,1,79,18
476983,1,108,3,40.82384,-73.9427,2,42,490
478053,0,125,3,40.71137,-73.994,2,125,61
478832,0,62,2,40.67579,-73.9997,1,150,2
478949,0,99,3,40.74087,-74.0023,1,300,16
479002,0,76,2,40.68723,-73.969,1,436,42
479263,0,96,2,40.7182,-73.9576,1,100,41
479285,0,179,4,40.74679,-73.9185,1,99,1
483414,1,52,2,40.68586,-73.9484,2,55,24
483505,1,96,2,40.70743,-73.9673,1,135,83
484297,0,63,2,40.68545,-73.9653,1,375,12
484312,1,97,2,40.65854,-73.9838,1,300,34
484728,0,77,2,40.61269,-74.0338,1,105,4
486350,0,96,2,40.70821,-73.9535,1,225,13
487816,0,60,2,40.69265,-73.9037,2,75,87
489018,1,103,3,40.72457,-73.9845,1,185,64
490278,0,115,3,40.75632,-73.9646,1,156,30
491123,1,88,2,40.67369,-73.9659,2,115,135
491529,1,87,2,40.67211,-73.976,1,295,52
491942,0,127,3,40.79183,-73.9717,1,199,24
492785,0,63,2,40.68629,-73.9637,1,250,72
492810,1,132,4,40.76887,-73.7704,1,125,7
493611,1,79,2,40.67862,-73.9856,1,500,71
494296,0,65,2,40.68721,-74.0015,2,75,0
494937,0,121,3,40.72162,-74.0041,1,499,107
495249,1,144,4,40.75541,-73.8924,2,120,234
496166,0,93,2,40.66641,-73.9828,1,249,12
498052,1,96,2,40.71483,-73.9622,2,120,153
498859,0,57,2,40.5822,-73.9639,1,169,73
499249,0,96,2,40.70528,-73.9576,2,190,1
499763,0,109,3,40.76451,-73.9886,2,60,0
500886,1,52,2,40.68825,-73.9295,2,89,109
501082,1,108,3,40.82392,-73.9421,2,79,189
501693,0,127,3,40.7952,-73.9624,2,126,318
502429,0,93,2,40.66176,-73.9862,1,325,123
503460,0,209,5,40.59274,-74.1618,2,68,11
503585,0,52,2,40.685,-73.9561,1,100,4
503722,0,96,2,40.71345,-73.9569,1,175,19
503790,1,129,3,40.73214,-74.0019,1,129,27
504322,0,107,3,40.72903,-74.0003,1,146,18
504362,1,88,2,40.67707,-73.9706,1,215,66
504437,0,113,3,40.72232,-73.9869,1,150,67
505029,0,103,3,40.72454,-73.9794,1,175,13
505231,0,126,3,40.77799,-73.9522,2,80,1
505315,1,60,2,40.69227,-73.9085,2,85,45
506121,1,103,3,40.7276,-73.9835,2,41,532
506571,0,103,3,40.72756,-73.9794,1,120,22
506575,0,24,1,40.84937,-73.9133,2,40,228
507393,1,52,2,40.68549,-73.9472,2,49,54
509989,1,74,2,40.64229,-73.9655,1,371,177
511960,0,103,3,40.73044,-73.9868,1,160,15
512022,0,103,3,40.7221,-73.9824,1,200,28
512209,0,58,2,40.69964,-73.993,1,800,64
512210,1,67,2,40.67709,-73.9524,1,249,350
513343,0,88,2,40.67717,-73.9692,1,125,1
513362,0,89,2,40.66159,-73.9566,2,25,29
513688,1,55,2,40.68586,-73.9809,1,289,170
514548,0,60,2,40.69849,-73.9268,1,115,0
515015,0,126,3,40.77308,-73.9516,1,250,13
516461,0,99,3,40.75086,-73.9978,1,502,9
517626,0,96,2,40.71577,-73.9408,2,95,10
517654,0,173,4,40.70278,-73.9015,1,70,3
518566,1,126,3,40.77108,-73.9597,2,83,15
518960,1,108,3,40.82823,-73.9469,1,90,298
519310,1,182,4,40.74377,-73.9123,2,150,262
521018,0,63,2,40.69432,-73.9648,1,160,3
521522,0,93,2,40.66777,-73.9837,2,164,5
521807,0,96,2,40.71502,-73.9649,1,200,61
523123,1,93,2,40.66051,-73.985,1,357,26
524111,1,103,3,40.72933,-73.9816,1,113,160
525120,0,99,3,40.74172,-74.0004,1,135,45
525388,1,81,2,40.73067,-73.955,1,180,22
525523,0,102,3,40.80762,-73.9402,2,66,39
526532,0,108,3,40.80719,-73.9425,1,90,25
526923,0,111,3,40.74261,-73.9822,1,265,27
526942,0,126,3,40.77761,-73.9461,2,95,5
527237,0,129,3,40.73863,-74.0046,2,70,0
528485,0,94,2,40.66119,-73.9882,2,39,6
528615,0,129,3,40.73118,-74.0017,1,207,1
530431,1,108,3,40.80654,-73.9502,1,142,224
530576,0,127,3,40.78111,-73.9774,2,68,90
531258,0,107,3,40.7311,-73.9991,1,105,20
531455,0,89,2,40.66199,-73.9629,1,55,25
532288,1,107,3,40.73176,-73.999,2,195,106
532749,1,96,2,40.71606,-73.9553,1,249,94
533168,1,113,3,40.72179,-73.9934,1,300,96
535352,1,127,3,40.79358,-73.9704,1,111,45
536578,1,60,2,40.7014,-73.9133,2,32,20
538344,1,103,3,40.72924,-73.9811,1,89,195
538590,0,131,4,40.75919,-73.9184,2,100,74
539160,1,128,3,40.83172,-73.9412,1,170,65
540057,1,108,3,40.82335,-73.9532,1,131,140
541725,1,96,2,40.71872,-73.9604,1,169,35
542182,0,108,3,40.8036,-73.9573,2,63,12
543027,0,96,2,40.71131,-73.9465,2,80,0
544039,0,94,2,40.64437,-74.003,1,120,0
544331,0,126,3,40.77424,-73.9484,1,110,16
545261,0,63,2,40.68752,-73.9669,2,200,2
545651,0,89,2,40.65841,-73.9502,2,76,19
546383,1,148,4,40.75578,-73.8195,2,55,500
546573,1,104,3,40.70587,-74.0153,1,500,70
548184,0,81,2,40.72515,-73.9515,2,199,0
549873,0,103,3,40.72564,-73.9825,1,90,5
550653,0,97,2,40.6599,-73.9828,2,52,6
550777,0,127,3,40.7964,-73.9675,1,210,34
550858,0,99,3,40.74664,-73.9944,1,399,15
552502,0,67,2,40.67793,-73.957,2,95,12
552519,0,67,2,40.6741,-73.9413,2,194,248
552639,1,108,3,40.81757,-73.9471,1,200,57
554165,1,79,2,40.68278,-73.989,1,250,71
555206,0,103,3,40.72718,-73.9812,2,99,80
557487,0,81,2,40.72363,-73.9457,1,114,24
557949,1,76,2,40.6892,-73.9789,1,110,110
560078,1,103,3,40.72274,-73.9793,1,195,94
560867,0,76,2,40.69632,-73.9759,1,127,52
563442,0,129,3,40.73514,-73.9995,1,197,29
564447,1,109,3,40.75767,-73.9903,1,140,236
564649,0,111,3,40.73976,-73.98,1,200,39
565814,0,52,2,40.68328,-73.9379,2,40,1
566712,0,103,3,40.72819,-73.9793,2,59,141
567073,0,112,3,40.71889,-73.9985,1,100,22
568661,0,96,2,40.7091,-73.9224,1,110,36
568684,0,60,2,40.70202,-73.924,1,115,6
568743,0,103,3,40.72603,-73.9875,1,199,262
569255,0,90,2,40.67768,-74.0094,1,148,44
570218,1,76,2,40.68522,-73.9777,1,133,28
570750,1,67,2,40.67391,-73.9404,1,155,247
570797,0,109,3,40.76221,-73.9923,2,125,18
571564,0,67,2,40.67436,-73.9481,2,95,125
573612,1,108,3,40.81199,-73.9512,2,72,146
573671,1,52,2,40.68634,-73.9506,2,33,42
573870,0,127,3,40.78292,-73.9744,1,115,20
575061,1,96,2,40.71603,-73.9567,2,100,174
576227,0,108,3,40.82446,-73.9527,1,99,4
576916,0,127,3,40.79785,-73.972,1,165,4
577243,1,81,2,40.73101,-73.9568,2,55,17
577824,0,67,2,40.6772,-73.9506,1,90,16
578267,0,100,3,40.71328,-73.9932,2,98,38
579251,1,60,2,40.69116,-73.923,1,125,27
580323,1,102,3,40.78837,-73.9463,2,100,67
581180,1,88,2,40.68027,-73.965,1,135,74
582372,0,131,4,40.77115,-73.9228,2,69,23
583337,0,62,2,40.67859,-73.9944,1,150,62
583352,0,103,3,40.72304,-73.9792,1,120,5
585369,1,107,3,40.72692,-73.9995,1,145,114
585937,1,81,2,40.72949,-73.9549,1,115,122
587519,0,96,2,40.71099,-73.9522,2,48,1
587698,1,80,2,40.60399,-73.9709,2,77,70
587740,1,121,3,40.72372,-74.0028,1,160,14
588677,0,96,2,40.70989,-73.9535,1,250,1
590903,1,108,3,40.80797,-73.9489,2,44,54
591135,1,121,3,40.72466,-73.9963,2,100,154
591565,0,124,3,40.71552,-74.0075,2,229,62
591602,0,157,4,40.74932,-73.8873,1,250,0
591710,0,58,2,40.69464,-73.9989,1,200,9
592853,0,173,4,40.70001,-73.907,1,75,17
593000,0,126,3,40.77247,-73.9467,1,100,12
593292,1,117,3,40.75128,-73.9766,2,125,438
594036,0,129,3,40.73413,-74.0047,1,300,5
594732,0,107,3,40.73474,-73.9953,1,357,0
595451,0,52,2,40.68631,-73.9309,2,71,0
596442,0,63,2,40.68505,-73.9655,1,200,11
596448,0,58,2,40.69082,-73.9928,1,62,138
597624,0,87,2,40.67465,-73.9798,1,120,19
597668,0,52,2,40.68241,-73.94,2,105,14
599595,0,127,3,40.7839,-73.979,1,156,15
599847,0,63,2,40.68533,-73.9681,1,160,20
600286,0,96,2,40.70397,-73.9554,1,200,29
600775,0,88,2,40.68084,-73.9743,2,50,84
600877,0,55,2,40.68379,-73.9831,1,180,2
602070,1,81,2,40.72188,-73.9496,1,106,46
604204,0,88,2,40.67928,-73.9663,1,400,6
606269,1,109,3,40.76257,-73.993,1,119,43
607735,0,79,2,40.68466,-73.9887,1,156,63
607781,0,102,3,40.79183,-73.9474,1,70,165
607891,1,127,3,40.77471,-73.9826,2,115,110
609213,0,88,2,40.67293,-73.964,1,125,7
609559,1,146,4,40.73587,-73.8828,1,87,63
611009,1,103,3,40.7256,-73.9786,1,400,278
612936,0,127,3,40.79196,-73.9707,2,125,113
613528,1,108,3,40.81726,-73.9458,1,90,89
613556,0,124,3,40.71655,-74.0117,1,170,2
614269,0,96,2,40.70958,-73.9358,1,90,15
616249,0,94,2,40.65724,-73.9992,1,88,9
618916,0,88,2,40.68066,-73.9664,1,200,13
619471,0,52,2,40.68372,-73.9406,2,65,5
622410,0,67,2,40.66839,-73.96,2,88,0
623423,0,115,3,40.74519,-73.9834,1,150,0
624222,1,108,3,40.80352,-73.9513,1,150,18
627432,0,103,3,40.7324,-73.9858,1,179,60
627949,0,96,2,40.71402,-73.9399,1,180,0
628078,0,108,3,40.80338,-73.9559,1,105,6
629774,0,103,3,40.73082,-73.985,1,175,17
629855,0,96,2,40.71382,-73.9416,2,96,14
629949,0,126,3,40.77975,-73.9498,2,80,179
633276,0,165,4,40.74629,-73.9459,2,65,191
634353,0,127,3,40.77428,-73.9859,1,1000,44
635114,1,107,3,40.72812,-74.0019,1,210,64
635662,0,97,2,40.65089,-73.9728,2,45,225
637426,0,103,3,40.72357,-73.988,1,160,0
637504,0,179,4,40.73607,-73.9244,2,45,2
637641,1,225,5,40.63179,-74.0861,1,86,8
638894,0,67,2,40.67639,-73.96,1,115,4
639199,1,226,5,40.50868,-74.2399,1,309,72
640691,1,64,2,40.68648,-73.9926,2,120,281
640899,0,52,2,40.68228,-73.9465,2,117,0
640901,0,52,2,40.68053,-73.9479,2,157,0
640908,0,52,2,40.68273,-73.9462,2,157,0
640990,0,102,3,40.79512,-73.9318,2,89,131
641768,0,109,3,40.76206,-73.9998,1,375,11
643591,0,127,3,40.78455,-73.9735,1,154,8
643877,0,74,2,40.63208,-73.9664,1,200,16
644575,0,225,5,40.63358,-74.0833,2,71,24
644833,1,108,3,40.82312,-73.9497,1,456,115
645075,1,109,3,40.76376,-73.9916,2,130,278
645693,1,131,4,40.75703,-73.9167,2,80,115
645922,0,115,3,40.74648,-73.9846,2,120,41
645942,0,119,3,40.72294,-73.9939,1,222,50
646458,0,96,2,40.71256,-73.9663,2,65,8
647520,1,118,3,40.72466,-73.9934,1,265,38
647580,0,103,3,40.73045,-73.9854,1,150,11
649561,0,99,3,40.75164,-73.9943,1,135,0
649972,0,113,3,40.71823,-73.9899,1,199,0
651375,1,118,3,40.72535,-73.9958,1,595,69
651648,0,63,2,40.68304,-73.9635,1,207,65
652371,0,115,3,40.75656,-73.9688,1,83,7
652466,0,115,3,40.74203,-73.983,1,103,2
652515,0,109,3,40.76807,-73.9861,1,110,2
652648,0,111,3,40.7415,-73.9791,1,93,4
652691,0,109,3,40.76831,-73.9857,1,110,1
654232,0,103,3,40.72171,-73.9833,1,99,10
655472,0,67,2,40.67574,-73.9543,1,60,1
656281,0,82,2,40.6465,-73.9796,2,77,48
657198,0,65,2,40.68863,-74.0018,1,200,15
657217,0,126,3,40.7779,-73.9525,2,69,403
657727,0,127,3,40.78194,-73.9825,1,102,129
658366,0,106,3,40.73354,-73.9859,1,181,222
658515,0,102,3,40.8014,-73.9436,2,116,46
658709,0,127,3,40.78865,-73.9801,4,70,58
658932,0,173,4,40.69922,-73.9003,2,74,38
659443,0,127,3,40.79731,-73.9701,2,80,0
659880,0,96,2,40.70653,-73.9442,2,100,3
659952,1,109,3,40.76287,-73.9957,1,118,47
660036,1,127,3,40.78754,-73.9699,2,113,100
663608,0,111,3,40.73961,-73.9813,1,295,84
663681,0,107,3,40.7287,-73.9987,1,95,13
664047,0,127,3,40.77516,-73.9857,1,2500,59
665394,0,123,3,40.7586,-73.9879,1,220,18
666220,0,103,3,40.72771,-73.9817,2,75,6
666315,0,96,2,40.71157,-73.9636,1,100,15
666613,0,96,2,40.71112,-73.9634,1,159,89
666837,0,113,3,40.72058,-73.9909,1,97,113
667375,0,99,3,40.74272,-74.0031,1,200,17
668400,0,110,3,40.86186,-73.927,2,53,1
668691,0,52,2,40.68789,-73.9197,2,40,74
669640,0,87,2,40.67631,-73.9768,2,72,25
670767,0,60,2,40.68796,-73.9191,2,42,87
671402,1,63,2,40.68211,-73.9621,1,114,28
674692,0,173,4,40.70719,-73.8963,2,75,12
675793,0,129,3,40.73456,-74.0035,2,99,6
676257,0,111,3,40.74166,-73.9781,2,71,46
676295,0,158,4,40.67144,-73.765,2,55,60
680104,0,113,3,40.7195,-73.9942,2,137,32
681599,0,94,2,40.65058,-74.0034,2,46,44
683821,1,108,3,40.80314,-73.9577,2,58,70
684808,1,117,3,40.74793,-73.9789,1,105,30
684991,1,117,3,40.74793,-73.9789,1,105,9
686696,0,126,3,40.78002,-73.9521,2,250,68
688184,0,109,3,40.76475,-73.9941,2,60,0
689329,1,144,4,40.75772,-73.8953,2,85,309
689900,0,127,3,40.80373,-73.9679,2,120,95
690349,1,93,2,40.66481,-73.9837,1,179,86
690603,1,67,2,40.67722,-73.9501,1,175,81
690849,0,103,3,40.72912,-73.9836,1,120,45
690934,1,87,2,40.68305,-73.9785,1,536,199
692137,1,96,2,40.71404,-73.9608,1,400,80
692468,0,109,3,40.76238,-73.9997,2,225,1
692657,0,100,3,40.71724,-73.9923,2,98,14
695216,0,76,2,40.69096,-73.9724,1,134,119
695465,1,103,3,40.7244,-73.9802,1,60,106
696593,0,87,2,40.67406,-73.977,1,150,4
698094,0,115,3,40.76221,-73.9779,2,120,31
698132,1,52,2,40.69128,-73.9365,1,90,270
698298,0,121,3,40.72113,-73.9977,2,95,14
698882,0,64,2,40.68902,-73.9952,2,59,13
699472,1,96,2,40.70995,-73.9554,1,220,457
700916,1,52,2,40.68906,-73.941,1,160,94
701918,0,60,2,40.69786,-73.9152,1,105,2
702551,0,127,3,40.79507,-73.9757,1,243,7
703745,0,103,3,40.72225,-73.985,1,130,11
703971,0,89,2,40.6582,-73.9528,2,77,18
704838,0,182,4,40.74723,-73.8971,1,80,80
705749,1,192,5,40.60183,-74.0895,2,68,60
705997,0,94,2,40.66084,-73.9933,1,100,22
707396,1,103,3,40.72558,-73.9793,1,499,116
707428,0,113,3,40.72134,-73.9838,1,150,0
707658,0,113,3,40.71501,-73.979,1,195,19
707736,0,108,3,40.80748,-73.9487,1,299,7
711635,0,103,3,40.73016,-73.9864,1,240,92
712136,1,192,5,40.60035,-74.091,2,68,36
712260,1,62,2,40.68344,-73.9933,2,210,82
713538,1,63,2,40.68341,-73.9606,1,100,421
713839,0,104,3,40.70585,-74.0097,1,150,22
713891,0,96,2,40.71534,-73.9491,1,85,160
714028,0,182,4,40.74746,-73.8971,1,80,64
714049,0,182,4,40.74687,-73.8989,1,80,66
715102,1,96,2,40.71055,-73.9492,2,45,39
717582,0,63,2,40.68207,-73.9624,1,155,3
718761,0,96,2,40.70985,-73.9452,2,125,8
719329,0,67,2,40.67473,-73.9626,1,120,13
720221,0,103,3,40.72466,-73.977,2,100,6
721663,0,115,3,40.74406,-73.9845,1,299,78
721719,0,108,3,40.80745,-73.9435,1,150,17
721762,1,103,3,40.72576,-73.9858,1,75,88
722464,0,52,2,40.68724,-73.9584,2,60,1
723507,0,127,3,40.79241,-73.9711,1,204,18
723560,0,113,3,40.71625,-73.9843,1,169,75
723709,0,108,3,40.80351,-73.9565,2,75,9
725509,1,67,2,40.66983,-73.9432,1,168,175
726692,0,131,4,40.76216,-73.9254,1,245,2
727512,1,81,2,40.73756,-73.9535,1,169,70
727547,1,81,2,40.73756,-73.9535,1,169,143
727575,0,102,3,40.78975,-73.9473,2,55,3
728498,1,108,3,40.80517,-73.954,2,69,140
