id,name,host_id,borough_id,neighbourhood_id,latitude,longitude,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21452348,"manhattan studio near chelsea,highline, whitney",7390361,3,99,40.74147,-73.99871,1,129,30,6,1/13/2018,0.16,1,0
21455957,"Spacious, sun-soaked 1-br in Clinton Hill/Bedstuy",3000089,2,52,40.69143,-73.9571,1,95,30,23,11/30/2019,0.62,1,0
21457703,MODERN STYLISH PENTHOUSE SUITE @ CENTRAL PARK,6945444,3,108,40.79948,-73.9534,1,186,30,85,1/10/2020,2.4,1,88
21457933,ENTIRE HOME. BEAUTIFUL 1 BEDROOM APT IN GREENPOINT,1285768,2,81,40.72322,-73.94243,1,189,30,4,10/18/2019,0.11,1,178
21457989,Brooklyn Townhouse w Large Garden!,2350011,2,63,40.6849,-73.96193,1,200,30,5,1/2/2019,0.13,1,0
21458689,GloRia's Pod,155791040,4,170,40.7114,-73.74094,1,121,1,106,11/22/2020,2.95,1,361
21458972,Large Bed-Stuy Apartment,45697749,2,52,40.68576,-73.95595,1,142,30,4,6/1/2018,0.11,2,0
21460197,"Bright Studio Apt Quiet, private living room",232651,2,81,40.72447,-73.9493,2,40,30,0,,,1,0
21460249,"Stylish, cozy 1BR in Upper West Manhattan",8687478,3,108,40.82523,-73.9517,1,158,5,1,1/2/2018,0.03,1,0
21460319,A Peaceful Nest in Williamsburg,3249409,2,96,40.71081,-73.96362,1,175,30,59,11/18/2019,1.55,1,159
21460444,Cozy & Close to Everything *Prices Negotiable*,155810605,3,102,40.79047,-73.94865,2,48,30,111,3/14/2020,2.94,2,0
21460970,Private garden studio in Brooklyn,10525934,2,62,40.67597,-73.99831,1,185,30,13,9/12/2018,0.35,1,0
21461615,2 twin size bed in the heart of Williamsburg,145285876,2,96,40.71413,-73.96427,2,60,30,5,3/1/2020,0.13,2,0
21461874,"Privet bedroom. Super clean, 10 min from Times Sq",13878635,3,109,40.76678,-73.99383,2,500,30,9,5/26/2019,0.24,3,88
21461901,Comfy and Clean Private Room w/ Netflix in NYC!,916804,3,108,40.81935,-73.94501,2,79,30,97,9/30/2019,2.59,2,89
21462212,Clean private room with full size bed,145285876,2,96,40.71553,-73.96386,2,60,30,1,11/2/2017,0.03,2,0
21463041,DLKLC Residence,112176279,2,60,40.70154,-73.92454,2,80,30,0,,,1,0
21467409,Beautiful Brooklyn Brownstone,155885449,2,87,40.67514,-73.97965,1,115,30,7,1/7/2019,0.19,1,0
21467493,"Cozy, fun, and close to everything",739592,2,96,40.71613,-73.95716,2,90,4,0,,,1,0
21468762,great location for low price,61696564,3,107,40.73031,-73.99986,4,35,35,1,10/26/2017,0.03,2,0
21469568,A Sunny & Gorgeous master bedroom  by central park,115228513,3,127,40.80135,-73.96631,2,129,30,112,2/14/2020,2.93,2,365
21470099,Sunny Living Room with Comfortable Futon,3038856,2,96,40.71414,-73.9624,4,45,30,0,,,2,0
21471517,Charming Cozy Bedroom in Bushwick art house,155923396,2,60,40.7018,-73.92905,2,35,2,32,3/1/2020,1.1,2,145
21471540,Charming Bushwick Shared Space,155923396,2,60,40.6998,-73.92759,2,30,2,40,6/8/2020,1.09,2,114
21472026,Studio Apartment Available over Thanksgiving,17592183,3,126,40.76091,-73.9621,1,150,30,1,11/18/2017,0.03,1,0
21472364,Water Front Building - Bright/Luxury 1 BR,92183983,2,81,40.72977,-73.95985,1,157,4,26,11/11/2020,0.69,2,0
21473222,"Luxury, Zen 1BR in N Williamsburg",2823757,2,96,40.71821,-73.95579,1,120,30,4,12/9/2018,0.14,1,0
21473314,Cozy Room in the Heart of NYC,31154454,3,111,40.74269,-73.98192,2,70,30,173,5/7/2020,4.55,2,0
21473761,CHIC East Village ENTIRE One-Bedroom Apt!,51547093,3,103,40.72229,-73.98481,1,163,30,3,1/12/2020,0.08,1,0
21474497,Studio with Private Terrace on Central Park West,2628354,3,127,40.78029,-73.9747,1,119,30,5,2/11/2018,0.13,1,0
21474885,LAVISHING COMFORT  IN BROOKLYN BROWNSTONE NYC,2015914,2,60,40.68879,-73.91635,2,75,31,2,6/30/2019,0.11,5,365
21475999,"Single Cabins (Chelsea, Manhattan, NYC)",117365574,3,99,40.74816,-73.99651,3,45,1,435,11/17/2020,11.48,5,364
21476235,"Private sleeping cabin (Westside, Chelasea, NYC)",117365574,3,99,40.74969,-73.996,2,45,1,113,6/22/2019,2.98,5,364
21476597,Great East Village Apartment w/Bonus Cats,473063,3,103,40.72751,-73.98406,1,93,30,1,6/16/2018,0.03,2,154
21477816,Sleek and Modern Brooklyn Apartment,155990761,2,60,40.68929,-73.91678,2,46,30,35,7/22/2018,0.92,1,0
21481778,Adorable Upper East Side 1br,1607289,3,126,40.77277,-73.95378,1,200,30,1,12/31/2017,0.03,1,0
21484161,Cozy Brownstone Apartment in South Harlem,156047478,3,108,40.8064,-73.94953,1,110,30,8,12/1/2019,0.23,2,270
21485026,"Beautiful Room in Bushwick, Bk. (Hablo Español)",134419840,2,60,40.69297,-73.90634,2,45,30,5,6/6/2019,0.13,1,159
21486004,Elegant Studio,67072838,3,115,40.74629,-73.98743,1,59,4,74,11/26/2020,2,1,0
21486134,"Small, Clean and Quiet 1 Bedroom",29656088,3,100,40.7163,-73.99165,1,100,30,1,10/27/2019,0.07,1,0
21487004,Gorgeous Apartment in Literally Perfect Location,87236554,3,106,40.73378,-73.98666,2,106,30,39,8/7/2018,1.06,1,0
21488608,Luxury UES Apartment 1-BR - 3 stops from Midtown!,4318729,3,102,40.81056,-73.9365,1,131,90,4,7/23/2020,0.11,1,8
21489753,Large One Bedroom Apartment near Grand Central,26138840,3,111,40.7458,-73.97854,1,200,30,1,10/25/2017,0.03,1,0
21490787,A walk away from the best in Williamsburg,56391145,2,81,40.72456,-73.95377,1,700,30,0,,,1,0
21491304,Zen Living in Harlem,1397707,3,102,40.81064,-73.93793,1,138,5,2,7/23/2018,0.06,1,363
21499536,Sunny and cozy Upper West Side Apartment,8132596,3,127,40.78742,-73.97516,1,200,30,34,4/1/2018,0.9,1,0
21501507,.,156216145,3,104,40.70861,-74.01408,1,170,30,2,11/6/2017,0.05,1,0
21501622,Quaint Retreat live like a local 2,975030,2,52,40.67703,-73.9128,1,125,3,52,2/21/2020,1.4,1,344
21503589,Lovely Loft Apt in Historic uptown neighborhood! 🏠,50332029,3,108,40.82762,-73.94575,2,100,1,217,12/10/2020,5.78,1,84
21504803,Modern Industrial Williamsburg 1br Apt on Bedford,156249849,2,96,40.71953,-73.95683,1,129,30,30,3/3/2020,0.79,1,0
21504818,Large Center Manhattan Studio,39142433,3,115,40.74626,-73.98022,1,175,30,12,1/21/2018,0.32,1,0
21505197,"Spacious, Clean 1 Bedroom + Office",3900540,2,58,40.70021,-73.99461,1,132,2,61,11/1/2020,1.65,1,330
21512977,Private Bushwick Room in Great Location!,26804769,2,60,40.69902,-73.91137,2,30,30,3,11/20/2017,0.08,1,0
21515092,"Sunny, peaceful room in Ridgewood/Bushwick",102599996,2,60,40.70491,-73.91463,2,30,30,6,5/2/2018,0.16,1,0
21515431,Chinatown Abode,48053679,3,125,40.71286,-73.99275,1,51,4,49,10/15/2020,1.32,1,75
21516649,Small Private Room in Big & Cozy apartment,3404840,2,67,40.67532,-73.9535,2,64,30,2,11/7/2017,0.05,1,0
21517530,GSG Inn - A totally private historic landmark inn,136214003,5,223,40.64556,-74.08563,1,125,2,154,11/27/2020,4.13,1,355
21517564,"Cozy Gated Studio Apartment, 25 min to Manhattan",15088853,4,142,40.77637,-73.92046,1,83,1,151,12/6/2020,4.87,1,85
21518467,Gramercy Duplex garden home,1493123,3,106,40.73839,-73.98303,1,300,30,19,11/9/2020,0.52,2,155
21518777,Williamsburg high ceiling loft,2424168,2,96,40.71106,-73.95646,1,140,30,2,11/18/2017,0.05,1,0
21520497,Peace of mind,156396144,1,23,40.82957,-73.90353,1,58,30,0,,,1,0
21524489,Amazing Location! Apartment in South Williamsburg,154239561,2,96,40.71062,-73.9576,2,85,2,6,3/24/2019,0.16,2,364
21530044,Beautiful Renovated Studio in the City!,7114486,3,106,40.73508,-73.98652,1,140,3,26,1/1/2020,0.69,1,0
21531318,露西套房（Lucy Apt.）,150835318,4,148,40.76398,-73.82831,2,150,1,24,7/9/2020,0.71,1,180
21535750,2 bedroom third floor in the heart of Brooklyn.,156535560,2,74,40.6399,-73.95842,1,40,2,101,3/16/2020,2.76,1,61
21536775,Sunny master suite with huge balcony for BBQ,108157026,2,96,40.71604,-73.95917,2,120,30,0,,,1,0
21537886,"Spacious, quiet loft close to EVERYTHING! Views!",12678346,2,81,40.72701,-73.95164,4,45,30,0,,,1,0
21538056,Duplex in Upper Manhattan - 2 Bed / 2 Full Bath,11082586,3,110,40.86741,-73.92184,1,84,14,0,,,1,29
21539105,"** SoHo: Clean, Bright, Tatami Room",104450469,3,121,40.72252,-73.99785,2,71,30,2,6/11/2018,0.06,2,0
21539835,【South Facing 1b1b Luxury，5th ave&time square】,156571787,3,115,40.74769,-73.98621,1,300,30,1,10/31/2017,0.03,1,0
21540737,Cozy Brooklyn Oasis 2,133004690,2,52,40.6874,-73.94178,1,95,1,117,11/28/2020,3.14,2,362
21541423,Newly Renovated Chic - Hospital Grade Disinfection,16514175,4,146,40.74656,-73.88558,1,90,4,85,11/20/2020,2.27,3,343
21546425,"Cozy, quiet one bedroom in the heart of Bedstuy!",37149695,2,52,40.68921,-73.94238,1,90,30,1,1/2/2018,0.03,1,0
21547318,Great affordable room 2,42421006,3,128,40.84849,-73.94175,2,74,1,29,2/29/2020,1.2,2,0
21548054,Luxury Zen Apt w Stunning Private Rooftop!,15508421,3,103,40.72842,-73.97988,1,349,30,2,11/1/2019,0.13,1,128
21548325,"Private comfortable bedroom in Bay Ridge, Brooklyn",69054780,2,51,40.62293,-74.02737,2,55,30,3,4/2/2018,0.08,1,158
21548698,Amazing NYC,42814202,4,150,40.74032,-73.78852,1,150,3,0,,,3,364
21549554,*NEWLY RENOVATED PRIVATE ROOM*,48183551,4,146,40.74346,-73.88155,2,51,6,78,12/3/2020,2.11,5,342
21550193,Luxury West Village  for 4 - full serviced,150738275,3,129,40.7342,-74.00321,1,330,30,7,6/10/2018,0.19,1,0
21550242,"Light-filled, eclectic Williamsburg apt.",1913749,2,96,40.71261,-73.94018,1,100,30,15,9/14/2020,0.4,1,0
21550437,Charming Prvt Rm  Students/Travelers 8 min to SIUH,43392243,5,184,40.59703,-74.08337,2,32,7,34,10/25/2020,0.92,1,83
21550717,Cute studio in Ditmas Park,7229833,2,82,40.63112,-73.96957,1,32,30,0,,,1,0
21550933,Large 1 Bedroom Apt - Amazing Location SoHo/Nolita,70844761,3,119,40.72307,-73.99672,1,200,30,7,12/30/2018,0.19,1,0
21551617,Central Park Gem! 1BR/1Bath/UWS Monthly available,156699963,3,127,40.77684,-73.97788,1,400,30,21,8/31/2020,0.56,1,83
21551817,Cozy bedroom in Crown Heights Duplex,83585937,2,67,40.67139,-73.91554,2,50,30,58,12/28/2019,1.57,2,0
21551829,"Cute Calm Place 2mins to Subway, Mins to Manhattan",25414207,4,173,40.69985,-73.90865,2,44,1,16,8/19/2018,0.42,3,180
21558111,"Clean, cozy and bright room 4 mins from subway!",13400096,2,67,40.67792,-73.94168,2,48,30,5,9/1/2019,0.13,3,0
21558144,Private room in a cozy apartment,23425862,2,52,40.69152,-73.96047,2,49,30,0,,,2,0
21558456,"Midtown-Luxury-Safe! 
Nearby UN, NYU & Bellevue.",156758470,3,117,40.74618,-73.97539,4,99,30,21,9/18/2019,0.66,1,0
21559636,Queen Room In 1500 SQFT Central Ballroom Loft,2212344,2,96,40.7121,-73.95581,2,95,5,11,1/1/2019,0.29,3,169
21560117,"Convenient, Spacious, Sunny Apartment",92625959,3,108,40.81262,-73.95174,1,85,20,7,9/16/2018,0.19,1,90
21560584,Haute Brand New East Village Manhattan Apartment,3949502,3,103,40.72708,-73.98849,2,42,14,13,8/7/2018,0.35,1,0
21561635,Lux Studio steps from Tribeca w/rooftop terrace,9419684,3,98,40.70923,-74.0151,1,135,30,0,,,66,365
21561860,"Modern, clean, NEW apt 1 block from train!",143696286,2,68,40.68121,-73.88334,2,78,30,24,7/25/2019,0.64,1,89
21563815,Architect's duplex Apt in Historic Brooklyn,2179149,2,52,40.68209,-73.92721,1,120,30,3,10/23/2018,0.08,1,0
21565682,Charming 1 Bedroom in the heart of New York City,42133913,3,107,40.72847,-74.0009,1,140,30,8,3/25/2018,0.22,1,0
21566103,"Really Spectacular 1 Bedroom, Great Design",61391963,3,109,40.76202,-73.99441,1,58,30,3,4/30/2020,0.08,121,180
21566909,2 bedroom floor-thru in heart of Park Slope -,4058709,2,87,40.67449,-73.97957,1,235,7,61,11/2/2020,1.7,2,170
21568187,Large Skylight Private RM long term stay welcomed,131476075,2,60,40.68549,-73.91199,2,52,1,34,11/10/2020,0.91,8,3
21569360,New Renovated Bedroom in Prime Manhattan Location,13546922,3,115,40.75589,-73.96698,2,56,30,45,7/16/2020,1.19,2,0
21569763,Cheery Bedroom in Brooklyn Apartment,3075854,2,94,40.63841,-74.01498,2,45,7,4,12/10/2019,0.11,1,0
21570741,A peaceful place in the heart of Inwood,67974923,3,110,40.86383,-73.92063,1,120,30,22,1/1/2020,0.59,1,66
21577526,Beautiful and spacious room next to Subway station,84491220,2,74,40.65099,-73.96405,2,65,2,20,2/14/2020,0.54,1,365
21578513,Cozy Bedroom,88780960,2,52,40.678,-73.92149,2,22,30,1,12/12/2017,0.03,1,0
21579960,"Comfy, spacious room- Astoria.",9956828,4,131,40.76127,-73.91861,2,55,30,2,12/16/2017,0.05,1,0
21580765,Cozy room for travelers,156592177,2,52,40.68399,-73.91424,2,20,30,0,,,1,0
21581375,"Peaceful space, 5 minutes from Barclays Center!",45874239,2,87,40.68081,-73.97848,2,50,30,1,11/1/2017,0.03,1,0
21581457,"Bright, large room, 1/2 bath in Prospect Heights.",1406432,2,88,40.67369,-73.96473,2,75,2,50,1/5/2020,1.33,2,0
21581545,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM 3)",156948703,4,144,40.77035,-73.87232,2,46,1,263,12/6/2020,6.98,6,0
21582170,Spacious Apartment in Park Slope with Garden,36293942,2,93,40.66373,-73.98494,1,100,30,2,1/2/2018,0.05,1,0
21583199,Charming Apartment by Central Park & Museum Mile.,37750296,3,102,40.79448,-73.94804,1,165,30,110,2/20/2020,2.92,1,180
21583472,Quiet Room in Brooklyn Apt - Animal Friendly!,1414616,2,52,40.68706,-73.94859,2,43,30,10,4/27/2018,0.26,1,0
21584047,Central Park and Museum mile Private room 105th 2.,42783238,3,102,40.79245,-73.9502,2,85,30,92,10/19/2018,2.44,2,0
21588023,Beautiful  Brownstone Bedroom,289199951,2,52,40.6839,-73.9393,2,47,2,43,11/14/2020,1.16,4,13
21588805,Sun Drenched Williamsburg 1 BR | Prime Location,37880566,2,96,40.71166,-73.96372,1,114,2,24,1/9/2020,0.64,1,0
21589646,Amazing Room in East Village Apartment!,104775467,3,103,40.72719,-73.99135,4,90,30,0,,,1,0
21589780,Beautiful Brooklyn 1 bedroom apartment,114811999,2,52,40.69089,-73.9518,1,85,30,28,12/8/2019,0.86,1,146
21591672,HUGE bedroom available in artsy Bushwick,54966810,2,60,40.70504,-73.92652,2,45,30,2,11/15/2017,0.05,1,0
21591724,"Large, bright, modern 1 bedroom near Lincoln Ctr",20019290,3,127,40.77156,-73.98739,1,150,30,2,9/24/2019,0.13,1,0
21592694,"Private Peaceful room in Flushing/Auburndale, NY",157040162,4,148,40.75535,-73.80254,2,40,1,62,3/10/2020,1.81,1,0
21593310,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",156948703,4,144,40.76952,-73.87172,2,46,1,358,12/8/2020,9.45,6,361
21595000,Stylish studio next to Domino Park,28827640,2,96,40.71596,-73.9646,1,150,2,0,,,1,197
21596214,Broadway Studio,7138636,3,127,40.78653,-73.97723,1,116,30,15,5/13/2019,0.41,1,0
21596559,佳源家庭旅馆,157067019,4,148,40.76517,-73.82898,2,45,1,61,11/20/2020,1.65,3,87
21596854,佳源家庭旅馆套房,157067019,4,148,40.76534,-73.82873,2,62,1,14,2/2/2020,0.39,3,90
21603461,Modern sunny one bedroom apartment,26917353,4,131,40.77162,-73.92638,1,72,60,0,,,1,0
21603901,Cozy Private Room with Terrace in Williamsburg,46363732,2,96,40.71155,-73.95114,2,69,30,5,3/18/2018,0.13,1,0
21604823,Cute and Comfortable Bedroom in Gowanus,4726371,2,79,40.6774,-73.987,2,56,30,79,2/21/2020,2.14,2,0
21605495,East Village - little hideaway in epic apartment!,20417436,3,103,40.7238,-73.98154,2,100,30,0,,,1,0
21607402,Spacious Master Bedroom Exposed Brick in Harlem,22296461,3,108,40.81846,-73.9382,2,50,30,8,12/31/2017,0.21,1,0
21608234,Brooklyn apartment w/ exposed brick,2685965,2,67,40.67502,-73.95692,2,100,30,0,,,1,0
21609205,It's Always Sunny in Bed-Stuy!,249695638,2,68,40.67732,-73.90659,2,46,1,229,12/9/2020,6.1,5,269
21609424,"Cozy private room Astoria 10min to LGA, Manhattan",153836844,4,131,40.76696,-73.92813,2,35,1,212,11/10/2020,5.64,1,364
21609824,Room in house with WIFI and Netflix,119848398,1,32,40.8289,-73.88,2,33,1,23,11/26/2020,0.77,1,335
21610552,Private bedroom W/ ENSUITE bathroom,48418910,2,60,40.70313,-73.91314,2,80,30,0,,,2,0
21612043,Spacious Bedroom + Office in Bed-Stuy Brownstone,34773529,2,52,40.68128,-73.92221,2,50,30,0,,,1,0
21612193,"Private Room in 19th Century Townhome, Mott Haven",67396790,1,26,40.81198,-73.92456,2,54,30,9,1/28/2018,0.24,1,0
21618022,Bedroom in charming apartment in Bushwick,129627879,2,60,40.70279,-73.92177,2,31,30,1,11/25/2017,0.03,1,0
21618858,City Skyline View PENTHOUSE Private Entrance &Roof,2023993,2,60,40.70177,-73.92952,2,75,1,40,6/20/2020,1.09,1,88
21619743,Cute one-bedroom apartment with exposed brick,9450412,2,67,40.66967,-73.9463,1,129,30,8,10/21/2018,0.21,1,0
21620322,A large private pink room in Brooklyn,5120169,2,52,40.68173,-73.95356,2,50,30,2,11/12/2017,0.05,2,0
21620762,"1 Bedroom apartment/ Please read ""Important Note""",157284647,3,126,40.78615,-73.95212,1,124,4,129,3/25/2020,3.46,1,69
21621154,Private Room In Bushwick Late December - January,4669488,2,60,40.69916,-73.92349,2,55,30,1,1/6/2018,0.03,1,0
21621231,Sun Drenched Duplex + Gorgeous Patio -East Village,35703699,3,103,40.72186,-73.97914,2,50,30,1,11/11/2017,0.03,1,0
21621926,Cozy in NYC. 10 mins to LGA /15 to Manhattan,157295347,4,182,40.74485,-73.90378,2,45,2,28,8/12/2020,0.76,4,365
21622558,"Spacious, 1 bedroom apartment, beautiful views",6022622,4,179,40.74644,-73.91897,1,125,30,2,1/1/2018,0.05,1,0
21622909,Cozy Gramercy Park 1 bedroom,444603,3,111,40.73855,-73.98143,2,90,30,2,1/3/2018,0.05,1,0
21627791,Bright & Inspiring Experience,122374980,3,127,40.78561,-73.97603,4,60,30,87,1/20/2020,2.33,4,90
21627794,Amazing male room next to the river for longtermII,39528519,3,113,40.71073,-73.98771,4,39,180,0,,,34,365
21627938,Unbelievable male room Manhattan for lngterm! III,39528519,3,113,40.71073,-73.98771,4,32,180,0,,,34,365
21628066,Cozy & Inspiring Experience,122374980,3,127,40.78455,-73.97572,4,56,30,97,3/19/2020,2.58,4,90
21628183,Cozy Manhattan male room for a long term IV,39528519,3,113,40.71073,-73.98771,4,40,180,3,8/2/2019,0.08,34,365
21628640,"Sunny, Spacious Pad In Unbeatable Wburg Location",259240,2,96,40.71772,-73.95749,1,158,30,2,1/1/2018,0.06,1,0
21630186,Charming Bedroom in Downtown Manhattan,12838834,3,103,40.72241,-73.98581,2,69,5,5,1/12/2018,0.14,2,0
21630372,Beautiful and confortable room,109146538,4,157,40.75236,-73.88887,2,60,1,72,2/15/2020,1.92,1,38
21631836,Beautiful 1 bedroom in the Heart of West Village,871914,3,129,40.73676,-74.0061,1,220,30,3,1/2/2020,0.08,1,0
21631882,Home away from home in Bushwick!,11975404,2,60,40.70197,-73.91799,2,100,30,1,12/31/2017,0.03,2,0
21632527,Brooklyn NYC - bedroom + own bathroom,157401742,2,52,40.69024,-73.92841,2,70,4,40,1/3/2020,1.12,1,180
21632846,"Large, beautiful and elegant, clean studio舒适洁净的保证",104401765,4,148,40.75884,-73.82389,1,102,30,43,7/9/2019,1.27,1,58
21633621,Charming Harlem studio,1679545,3,108,40.81194,-73.95146,1,220,30,4,12/30/2018,0.13,1,0
21633631,Cozy studio at heart of Williamsburg,21099366,2,96,40.71255,-73.95893,1,129,30,5,1/2/2019,0.13,1,0
21634030,Private Cozy Room in Uptown Manhattan,12062317,3,128,40.84158,-73.93856,2,55,1,124,12/15/2019,3.29,1,0
21634979,"SoHo,Chinatown, “ENORMOUS, SPACIOUS”,(see reviews)",32203986,3,113,40.71509,-73.98262,1,488,30,21,1/12/2020,0.85,1,83
21635015,Sunny Park View Bedroom in Bushwick,157406894,2,60,40.70409,-73.92622,2,45,30,13,2/11/2020,0.35,1,0
21636155,Large bright room off Dekalb L with big garden,13077909,2,60,40.70166,-73.9149,2,45,30,1,11/24/2017,0.03,1,0
21638538,Spacious Private bedroom & private bathroom,130201799,3,121,40.72444,-74.00052,2,129,30,48,3/9/2020,1.28,1,0
21640455,Spacious bedroom away from home,157481445,3,128,40.83804,-73.94567,2,35,2,113,3/13/2020,3.02,1,352
21642874,Luxe NYC apt w/ balcony + stunning skyline views,8716709,2,96,40.71186,-73.95708,1,300,30,0,,,1,0
21642995,Lofted Bed in Brooklyn Bunkroom for Men,161157565,2,81,40.72346,-73.943,2,45,30,34,12/29/2019,0.91,2,344
21643550,*TRANQUILITY Private Room. let the birds sing !*,48183551,4,146,40.74488,-73.88287,2,51,6,68,11/19/2020,1.85,5,353
21643932,Extravagant Loft in Edgy Area,16828494,2,60,40.70026,-73.92857,1,80,90,1,1/2/2018,0.03,2,358
21644752,Room with private bath/balcony/4min walk Subway.,14252436,2,52,40.69229,-73.93022,2,59,30,22,3/14/2020,0.59,1,58
21644783,Cozy Room in the heart of Bushwick,26738513,2,60,40.69256,-73.91512,2,50,30,36,9/16/2020,1.1,2,90
21645769,Big studio apt in the heart of Williamsburg,6619124,2,96,40.71671,-73.94879,1,89,30,5,9/16/2018,0.14,1,0
21646774,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM #4)",156948703,4,144,40.77052,-73.87339,2,46,1,300,12/5/2020,7.98,6,364
21647076,Cozy Apartment in Upper East Side,20067071,3,126,40.76755,-73.95722,1,130,30,10,1/1/2020,0.3,1,0
21647932,Manhattan in 15 mins / 10 min drive to LGA,157295347,4,182,40.74346,-73.90519,2,25,3,26,12/1/2020,0.7,4,359
21647976,Cozy room in Williamsburg!,6995644,2,96,40.7173,-73.96104,2,59,8,3,5/22/2018,0.08,1,0
21648513,Spacious Cozy Apt with Private Back Yard,2347173,3,126,40.78165,-73.94906,1,150,30,23,1/9/2020,0.71,1,0
21649044,Brownstone Diamond in Clinton Hill,157563838,2,52,40.68696,-73.95825,1,99,30,0,,,1,0
21649172,Sanctuary on the Upper West Side of Manhattan,4431637,3,127,40.80076,-73.97199,1,250,6,5,11/10/2019,0.14,1,177
21649695,Spacious Manhattan Apt minutes from Time Square,115589496,3,109,40.76167,-73.99526,1,120,30,26,12/31/2018,0.72,1,0
21651023,(P1)Short walk to Times Square/Contact host before,38530455,3,109,40.76348,-73.98846,2,55,30,191,11/28/2020,5.12,2,29
21651270,POLISHED BROOKLYN GETAWAY,119313407,2,59,40.66223,-73.90976,1,110,30,2,11/27/2017,0.05,1,0
21652744,Crown heights hangout,157599851,2,67,40.67279,-73.94942,2,21,30,0,,,1,0
21660113,Great shared house / Bushwick!,10994664,4,173,40.69789,-73.90775,4,22,30,5,8/16/2020,0.14,6,342
21660742,"1 Private Bedroom, private bathroom, Brooklyn",2079633,2,76,40.6842,-73.97011,1,150,30,0,,,1,0
21660787,Spacious Williamsburg Apartment,476260,2,96,40.71674,-73.95095,2,70,2,1,11/6/2017,0.03,1,88
